Nome,Marca,Quantidade,Preço Primário,Preço Por Unidade,Promo
Queijo Mozzarella,ECO+,Emb. 0.125 KG,"0,89€","7,12€ / KG",
Água Perfumada para Engomar,COMFORT,Emb. 1 LT,"1,49€","1,49€ / LT",
Pepitas de Chocolate,TABLIER BLANC,Emb. 0.1 KG,"1,99€","19,90€ / KG",
Arroz Carolino,BELMONTE,Emb. 1 KG,"0,99€","0,99€ / KG",
Iogurte Natural 4x125g,DÉLISSE,Emb. 0.5 KG,"0,69€","1,38€ / KG",
Bebida Energética Energy Drink,RED BULL,Lata 0.25 LT,"1,39€","5,56€ / LT",
Farinha Láctea,MOTS D'ENFANTS,Emb. 1 KG,"4,49€","4,49€ / KG",
AXE Gel de Bnaho Green Mojito 400ml,AXE,Emb. 0.4 LT,"3,29€","8,23€ / LT",
BL1 LED STANDARD 14W-100W E27 LUZ AMARELA,FOXTER,Emb. 1 UNID.,"5,99€","5,99€ / UNID.",
Ossos C/ 2 Nós 21 Cm,TOUS MES AMIS,Emb. 1 UNID.,"1,78€","1,78€ / UNID.",
Vinho Verde Branco,GAZELA,Garrafa 0.75 LT,"2,99€","3,99€ / LT",
Infusão Aromático Biológico,,Emb. 0.03 KG,"0,99€","33,00€ / KG",
Bolinhas com Pepitas,P'TIT DÉLI,Emb. 0.24 KG,"1,29€","5,38€ / KG",
PERSIL HIGIENE E PUREZA GEL,PERSIL,Emb. 65 DOSES,"12,49€","0,19€ / DOSES",
Chouriço Terra de Xisto,SNR,Emb. 0.25 KG,"3,99€","15,96€ / KG",
GUARDANAPOS AZUL FOLHA SIMPLES RENOVA,GUARDANAPOS RENOVA,Emb. 70 UNID.,"0,78€","0,01€ / UNID.",
Esparguete,TURINI,Emb. 1 KG,"1,39€","1,39€ / KG",
PAPEL VEGETAL 15 MT,ELEMBAL,Emb. 15 MT,"1,55€","0,10€ / MT",
Cerveja sem Álcool Preta 6x33cl,SUPER BOCK,Emb. 1.98 LT,"4,49€","2,27€ / LT",
Gin London Dry,TANQUERAY,Garrafa 0.7 LT,"21,49€","30,70€ / LT",
Espumante Reserva Doce,RAPOSEIRA,Garrafa 0.75 LT,"7,99€","10,65€ / LT",
CONE NATA MORANGO 6UN,SMICY,Emb. 0.12 LT,"1,99€","16,58€ / LT",
Farinha sem Fermento Integral,NACIONAL,Emb. 1 KG,"1,19€","1,19€ / KG",
Espirais,ECO+,Emb. 1 KG,"1,29€","1,29€ / KG",
Bacalhau Graúdo Noruega Asa Branca,,1 Unid. = 2.5 KG (aprox.),"12,99€/kg","32,48€ / Unid.",
Bebida Láctea para Gatinhos 3x200ml,LYCAT,Emb. 3 UNID.,"2,38€","0,79€ / UNID.",
Alimento Seco P/ Cão Frango com Arroz <10kg,PURINA,Emb. 0.8 KG,"5,72€","7,15€ / KG",
Nata para Bater,PARMALAT,Emb. 0.2 KG,"1,06€","5,30€ / KG",
AURICULARES MAOS LIVRES PRETO,LINKSTER,Emb. 1 UNID.,"6,99€","6,99€ / UNID.",
Papa Infantil Leite e 8 Cereais e Mel,CERELAC,Emb. 0.4 KG,"1,84€","4,60€ / KG",
Iogurte Cremoso de Frutas 16x125g,DÉLISSE,Emb. 2 KG,"3,59€","1,80€ / KG",
Pantene Liso & Sedoso Champô,PANTENE PV,Emb. 0.25 LT,"3,98€","15,92€ / LT",
Escova Esqueleto Grande,,Emb. 1 UNID.,"3,99€","3,99€ / UNID.",
Bolachas Digestivas Chocolate,TRIUNFO,Emb. 0.195 KG,"1,97€","10,10€ / KG",
Cápsulas Café Verona P/ Nespresso,STARBUCKS,Emb. 10 CAPS.,"4,45€","0,45€ / CAPS.",
Cookies Sem Gluten,GULLÓN,Emb. 0.2 KG,"2,65€","13,25€ / KG",
TAPETE ANTI-DERRAPANTE WC TRANSPARENTE 67X35,SILLAGE,Emb. 1 UNID.,"3,50€","3,50€ / UNID.",
SAUCE POIVRE VERT,RUSTICA,Emb. 0.03 KG,"0,45€","15,00€ / KG",
Esferográficas de Cores Sortidas Ponta Média,ESQUISSE,Emb. 4 UNID.,"0,89€","0,22€ / UNID.",
Alimento Húmido para Gato Fígado e Aves,LYCAT,Emb. 0.1 KG,"0,55€","5,50€ / KG",
Caramelos de Leite,COPAÍNS COPINES,Emb. 0.25 KG,"1,19€","4,76€ / KG",
LAPIS DE COR 18UN,ESQUISSE,Emb. 18 UNID.,"1,59€","0,09€ / UNID.",
Molho Bechamel Desidratado,RUSTICA,Emb. 0.06 KG,"0,69€","11,50€ / KG",
Snack Batata Frita Sabor Bacon,TOKAPI,Emb. 0.17 KG,"1,95€","11,47€ / KG",
Rolo de Massa Folhada,TABLIER BLANC,Emb. 1 P,"0,99€","0,99€ / P",
PATE PEIXE P/ GATO 100G ECO+,ECO+,Emb. 0.1 KG,"0,27€","2,70€ / KG",
Café Moído Torrado Moagem Universal Dak Lak,SICAL,Emb. 0.22 KG,"3,85€","17,50€ / KG",
Tiras P/ Coelhos Legumes,TOUS MES AMIS,Emb. 0.11 KG,"1,75€","15,91€ / KG",
Papa Infantil,CERELAC,Emb. 0.5 KG,"2,88€","5,76€ / KG",
Molhos Tripack,RUSTICA,Emb. 0.75 KG,"3,99€","5,32€ / KG",
Tablete de Chocolate Daim,MILKA,Emb. 0.1 KG,"1,57€","15,70€ / KG",
Cápsulas Delta Q Café Epic 10 unidades,DELTA Q,Emb. 0.055 KG,"3,39€","61,64€ / KG",
Mini Barras de Chocolate com Recheio de Leite 16Unid.,COPAÍNS COPINES,Emb. 0.2 KG,"1,99€","9,95€ / KG",
Brioche Fatiado Familiar,EPI D'OR,Emb. 0.7 KG,"2,79€","3,99€ / KG",
2 PILHAS RECARREGAVEIS R20 3000MAH,FOXTER,Emb. 2 UNID.,"6,99€","3,50€ / UNID.",
MEGA CHOCO CHOCOLATE LEITE CROCANTE,P'TIT DÉLI,Emb. 0.15 KG,"1,59€","10,60€ / KG",
Fibra Normal Classic,SCOTCH BRITE,Emb. 1 UNID.,"1,09€","1,09€ / UNID.",
Molho de Soja,BLUE DRAGON,Emb. 0.15 LT,"1,99€","13,27€ / LT",
Licor,SHERIDAN'S,Garrafa 0.5 LT,"17,99€","35,98€ / LT",
MINI SPRAY BRISA MARINHA RECARGA 15ML,BIEN AIR,Emb. 0.015 LT,"0,90€","60,00€ / LT",
Toalhitas Sensitive Recarga,DODOT,Emb. 216 UNID.,"7,89€","0,04€ / UNID.",
Champô para Cabelo Pintado,TRESEMMÉ,Emb. 0.4 LT,"4,19€","10,48€ / LT",
Sabonete Líquido para as Mãos de Coco,DOVE,Emb. 0.25 LT,"2,59€","10,36€ / LT",
Ração Seca Light Frango P/ Cão,FRISKIES,Emb. 3 KG,"11,69€","3,90€ / KG",
Snack P/ Cão Médio 12-25kg,PURINA,Emb. 0.115 KG,"2,29€","19,91€ / KG",
PRATOS CARTAO BRANCOS 22CM,ECO+,Emb. 100 UNID.,"4,90€","0,05€ / UNID.",
PAIO YORK FATIADO,CAMPO FINO,Emb. 0.15 KG,"1,69€","11,27€ / KG",
ACENDALHAS CUBOS SEM ODOR,SILEX,Emb. 40 UNID.,"1,29€","0,03€ / UNID.",
Bloco Sanitário Poder Activo Lavanda,SONASOL,Emb. 0.05 KG,"1,94€","38,80€ / KG",
Conserva de Feijão Preto,COMPAL,Lata 0.845 KG,"1,59€","1,88€ / KG",
Coentros em Folhas,MARGÃO,Emb. 0.007 KG,"1,67€","238,57€ / KG",
DISTRIBUIDOR AGUA E CROQUETES,P'TIT AMI,Emb. 1 UNID.,"4,99€","4,99€ / UNID.",
CERA LIQUIDA PRETA 75ML,LA VACHETTE,Emb. 0.075 LT,"2,15€","28,67€ / LT",
Rolo de Cozinha Jumbo,SCOTTEX,Rolo 1 P,"3,89€","3,89€ / P",
Farinha,MAIZENA,Emb. 0.4 KG,"2,09€","5,23€ / KG",
Flor Duche Branco,SILLAGE,Emb. 1 UNID.,"1,89€","1,89€ / UNID.",
"CANETA PRETO 0,7MM",ESQUISSE,Emb. 4 UNID.,"1,29€","0,32€ / UNID.",
Pipe Rigate,TRADIZIONI D'ITALIA,Emb. 0.5 KG,"1,59€","3,18€ / KG",
GUARDANAPOS RED LABEL 1F RED,GUARDANAPOS RENOVA,Emb. 70 UNID.,"0,78€","0,01€ / UNID.",
QUALITA ROSSA CAFE MOIDO,LAVAZZA,Emb. 0.25 KG,"2,62€","10,48€ / KG",
PURE MACA/FRAMBOESA/ARANDO SEM ADICAO ACUCAR BISNAGA,DOUCEUR DU VERGER,Emb. 0.48 KG,"2,79€","5,81€ / KG",
Gel de Banho Naturals Leite e Mel,PALMOLIVE,Emb. 0.5 LT,"2,69€","5,38€ / LT",
Óleo Alimentar,RUSTICA,Garrafão 3 LT,"8,25€","2,75€ / LT",
Néctar Clássico Pera Rocha 3x20 cl,COMPAL,Emb. 0.6 LT,"1,39€","2,32€ / LT",
Água sem Gás,LUSO,Garrafão 5.4 LT,"1,69€","0,31€ / LT",
Iogurte Soja Framboesa 4 Unid.,NAT&VIE,Emb. 0.4 KG,"1,49€","3,73€ / KG",
Vinho Regional Douro Tinto,VINHA GRANDE,Garrafa 0.75 LT,"9,89€","13,19€ / LT",
FECULA DE MILHO,TABLIER BLANC,Emb. 0.4 KG,"1,29€","3,23€ / KG",
Creme Corporal Pele Seca Refirmante Q10,NIVEA BODY,Emb. 0.25 LT,"4,99€","19,96€ / LT",
Barrinhas P/ Canários sabor a Mel,TOUS MES AMIS,Emb. 0.06 KG,"1,29€","21,50€ / KG",
Vinho Regional Douro Branco,ADEGA DE VILA REAL,Garrafa 0.75 LT,"3,29€","4,39€ / LT",
Leite UHT S/ Lactose Magro,MIMOSA,Emb. 1 LT,"1,29€","1,29€ / LT",
Bife Bourguignon com Batatas,CÔTÉ TABLE,Emb. 0.3 KG,"2,49€","8,30€ / KG",
Sonhos com Canela,,1 Unid. = 0.06 KG,"10,99€","183,17€ / KG",
Vassoura Espalmada Lisa C/ Cabo,,Emb. 1 UNID.,"1,98€","1,98€ / UNID.",
"SPRAY AMBIENTADOR ""FRUTOS VERMELHOS"" 300ML",BIEN AIR,Emb. 0.3 LT,"0,99€","3,30€ / LT",
Rosegones Biscoitos de Amêndoa,P'TIT DÉLI,Emb. 0.25 KG,"1,69€","6,76€ / KG",
Cereais de Aveia Integral,FITNESS,Emb. 0.625 KG,"4,19€","6,70€ / KG",
QUEIJO EDAM FATIADO,ECO+,Emb. 0.2 KG,"1,69€","8,45€ / KG",
AUSONIA ORG COTTON NOITE ABAS,AUSONIA,Emb. 90 UNID.,"2,54€","0,03€ / UNID.",
Lava Tudo Novo Brilho Camomila e Flor de Laranjeira,SONASOL,Emb. 1.3 LT,"2,09€","1,61€ / LT",
Pastilhas 2 em 1 Protege e Limpa,CALGON,Emb. 15 UNID.,"6,99€","0,47€ / UNID.",
Leite Meio Gordo S/ Lactose 4x200ML,MIMOSA,Emb. 0.8 LT,"1,99€","2,49€ / LT",
LEITE DE COCO,TABLES DU MONDE,Emb. 0.4,"1,49€","3,73€ /",
Sobremesa Creme Baunilha com Caramelo 4x125g,DÉLISSE,Emb. 0.5 KG,"1,69€","3,38€ / KG",
Lasanha à Bolonhesa,CÔTÉ TABLE,Emb. 0.35 KG,"2,99€","8,54€ / KG",
Esponja Ativa,,Emb. 1 UNID.,"0,99€","0,99€ / UNID.",
Vinho Regional Alentejo Tinto,MONTE VELHO,Garrafa 0.75 LT,"3,69€","4,92€ / LT",
Bolachas Digestivas,MCVITIES,Emb. 0.4 KG,"2,19€","5,48€ / KG",
Alimento Seco P/ Gato Sénior +11 Anos de Frango,PURINA,Emb. 1.5 KG,"11,99€","7,99€ / KG",
Whisky Cutty Sark,CUTTY SARK,Garrafa 0.7 LT,"11,49€","16,41€ / LT",
Lava Tudo Optimal 7 Multisuperficies com Lixívia,AJAX,Emb. 0.5 LT,"3,45€","6,90€ / LT",
Medalhões Pescada,PÊCHE OCÉAN,Emb. 0.4 KG,"3,99€","9,98€ / KG",
Alimento Seco Cão Croquetes Carne,ECO+,Emb. 4 KG,"4,69€","1,17€ / KG",
Ice Tea Pêssego Zero Açúcar,LIPTON,Emb. 0.6 LT,"1,13€","1,88€ / LT",
"PORCOES PESCADA ""COLIN ALASCA"" 10UN",ECO+,Emb. 1 KG,"8,99€","8,99€ / KG",
Recarga Ambientador Elétrica White Bouquet,AIR WICK,Emb. 0.019 LT,"3,59€","188,95€ / LT",
BALDE DE TREMOCOS,RUSTICA,Emb. 3.5 KG,"5,45€","1,56€ / KG",
Duc de Borzac Armagna V.S.O.P,DUC DE BORZAC,Garrafa 0.7 LT,"14,99€","21,41€ / LT",
Detergente Manual em Pó,TIDE,Emb. 0.6 KG,"1,78€","2,97€ / KG",
Sacos Lixo para Casa de Banho 30x10L,ECO+,Emb. 30 UNID.,"0,69€","0,02€ / UNID.",
Tablete de Chocolate Preto Praline com Pepitas de Avelã,EQUADOR,Emb. 0.15 KG,"1,55€","10,33€ / KG",
Lixívia Tradicional,NEOBLANC,Emb. 1 LT,"0,79€","0,79€ / LT",
Toalhitas Íntimas Suaves,CORINE DE FARME,Emb. 10 UNID.,"1,64€","0,16€ / UNID.",
Refrigerante C/Gás Cola 6 Unid.,JEAN'S,Lata 1.98 ML,"2,89€","1,46€ / ML",
Gelado de Yoghurt & Forest Fruit,CARTE D'OR,Emb. 1 LT,"3,29€","3,29€ / LT",
Refrigerante C/ Gás Lima Limão,ECO+,Garrafa 2 LT,"0,79€","0,40€ / LT",
Gel de Banho Purely Pampering,DOVE,Emb. 0.75 LT,"4,79€","6,39€ / LT",
Toalhitas para Bebé Limpa e Hidrata,DODOT,Emb. 384 UNID.,"7,99€","0,02€ / UNID.",
Água de Nascente S/ Gás,ECO+,Garrafa 1.5 LT,"0,25€","0,17€ / LT",
Batatas Fritas com Sal 6x30 g,LAY'S,Emb. 0.18 KG,"2,27€","12,61€ / KG",
"BL1 LED ESFERA 3,2W-25W E14",FOXTER,Emb. 1 UNID.,"3,39€","3,39€ / UNID.",
Dentífrico Herbal White,COLGATE,Emb. 0.075 LT,"2,22€","29,60€ / LT",
Conserva de Milho Doce,BONDUELLE,Lata 0.3 KG,"1,58€","5,27€ / KG",
Detergente em Pó p/ Máquina de Roupa,SURF,Emb. 92 DOSES,"12,49€","0,14€ / DOSES",
Salpicão de Trancoso,SNR,Emb. 0.275 KG,"3,99€","14,51€ / KG",
Aquafresh Protecção e Caries Branqueadora 2X 75ml,AQUAFRESH,,"5,32€",/ Unid.,
Farinheira Porco Preto,SNR,Emb. 0.15,"1,67€","11,13€ /",
Alimento Seco P/ Cão Adulto Rica em Borrego C/ Cevada Integral,BEYOND,Emb. 1.4 KG,"6,34€","4,53€ / KG",
Leite UHT Meio Gordo,GRESSO,Emb. 1 LT,"0,84€","0,84€ / LT",
Chá Baunilha e Caramelo,LIPTON,Emb. 20 SAQ.,"1,59€","0,08€ / SAQ.",
Conserva Macedónia de Legumes,NOTRE JARDIN,Lata 0.53 KG,"1,59€","3,00€ / KG",
CABIDE PLASTICO CRIANCA AZUL,SILLAGE,Emb. 4 UNID.,"1,99€","0,50€ / UNID.",
Ice Tea de Pêssego Lata 6x25cl,LIPTON,Emb. 1.5 LT,"3,38€","2,25€ / LT",
DETERGENTE MANUAL LOICA ULTRA LIMAO 750ML,VISIOR,Emb. 0.75 LT,"1,01€","1,35€ / LT",
"ASPIRADOR C/SACO 500W 3,5L",ELSAY,Emb. 1 UNID.,"59,90€","59,90€ / UNID.",
COOKIES COM MEGA PEPITAS CHOCOLATE,P'TIT DÉLI,Emb. 0.184 KG,"1,49€","8,10€ / KG",
Conserva de Tremoço Extra,RUSTICA,Emb. 0.5 KG,"1,99€","3,98€ / KG",
Suporte Universal Carro P/ Smartphone,LINKSTER,Emb. 1 UNID.,"5,99€","5,99€ / UNID.",
PALMIERS ESTALADICOS,ECO+,Emb. 0.1 KG,"0,55€","5,50€ / KG",
Escovas Extra Clean Médio,COLGATE,Emb. 2 UNID.,"2,17€","1,09€ / UNID.",
MOLHO FRANCESINHA,RUSTICA,Emb. 0.5 KG,"1,99€","3,98€ / KG",
Iogurte Líquido Baunilha Cookies,DANONE,Emb. 0.3 KG,"1,89€","6,30€ / KG",
Queijo Mozzarella,SANTA LUCIA,Emb. 0.125 KG,"1,75€","14,00€ / KG",
Esfregão Verde Clássico Cuide das suas Mãos,SCOTCH BRITE,Emb. 2 UNID.,"1,99€","1,00€ / UNID.",
Manhãzitos Planetus 9x2 Unid.,BOLLYCAO,Emb. 0.315 KG,"3,69€","11,71€ / KG",
Vinho Regional Península de Setúbal Branco,ADEGA DE PEGÕES,Garrafa 0.75 LT,"1,59€","2,12€ / LT",
SALSICHAO SECO PORCO QS,ST AZAY,Emb. 0.25 KG,"3,99€","15,96€ / KG",
Vinho Regional Alentejo Tinto,REGUENGOS,Garrafa 0.75 LT,"2,39€","3,19€ / LT",
Papel Anti-Traças,RAID,Emb. 4 UNID.,"1,09€","0,27€ / UNID.",
Margarina 1/2 Sal rica em Ómega 3,NAT&VIE,Emb. 0.5 KG,"2,29€","4,58€ / KG",
Néctar Clássico Pera Rocha,COMPAL,Emb. 1 LT,"0,99€","0,99€ / LT",
Atum Posta Azeite e Orégãos,BOM PETISCO,Emb. 0.12 KG,"1,56€","13,00€ / KG",
Truta Salmonada,,1 Unid. = 0.9 KG (aprox.),"4,49€/kg","4,04€ / Unid.",
After Shave Original Lotion,OLD SPICE,Emb. 0.1 LT,"9,89€","98,90€ / LT",
Licor Creme Pastel Nata,35,Garrafa 0.7 LT,"11,99€","17,13€ / LT",
Bebida de Soja,NAT&VIE,Emb. 1 LT,"0,79€","0,79€ / LT",
Mistura de Pimentas 5 Bagas,MARGÃO,Emb. 0.024 KG,"3,99€","166,25€ / KG",
Refrigerante S/ Gás Tropical Cenoura,JAFADEN,Garrafa 1.5 LT,"1,25€","0,83€ / LT",
Salame Fatiado,EL POZO,Emb. 0.8 KG,"1,94€","2,43€ / KG",
Fita Adesiva Reparação Pvc 20Metrosx50Mm,FOXTER,Emb. 1 UNID.,"1,99€","1,99€ / UNID.",
Ervilhas Extra Finas,NOTRE JARDIN,Emb. 0.8 KG,"1,39€","1,74€ / KG",
GLADE RECARGA SANDALWOOD & JASMINE 10ML,GLADE,,"2,09€",/ Unid.,
COLORACAO CASTANHO 4.45 S/AMONIACO 1UN VITANOVE,VITANOVE,Emb. 1 UNID.,"3,89€","3,89€ / UNID.",
Conserva de Azeitona Verde em Rodelas,RUSTICA,Frasco 0.36 KG,"1,39€","3,86€ / KG",
Cillit Bang Tira Gorduras 500ML x12,CILLIT BANG,Emb. 0.5 LT,"2,24€","4,48€ / LT",
Iogurte Natural Cremoso 16x125g,DÉLISSE,Emb. 2 KG,"2,89€","1,45€ / KG",
Sobremesa Creme de Caramelo 4x125g,DÉLISSE,Emb. 0.5 KG,"1,59€","3,18€ / KG",
Créme Dessert Praliné 4x125g,DÉLISSE,Emb. 0.5 KG,"1,59€","3,18€ / KG",
Areia Higiénica para Gato,ECO+,Emb. 7 LT,"1,49€","0,21€ / LT",
Hamburgers Peito de Frango Ultracongelado,IGLO,Emb. 0.48 KG,"10,99€","22,90€ / KG",
ALIMENT BEBE: PURE LEGUMES FRANGO DO CAMPO BIO +8M 2X200G,BIO VILLAGE BEBE,Emb. 0.4 KG,"2,69€","6,73€ / KG",
Cadeado C/ Código 30Mm,FOXTER,Emb. 1 UNID.,"2,90€","2,90€ / UNID.",
Creme de Mãos Reparador Repair & Care,BIOTEN,Emb. 0.1 LT,"2,13€","21,30€ / LT",
SACOS LIXO FECHO FACIL 100% RECICLADO 50L,ECO+,Emb. 25 UNID.,"1,99€","0,08€ / UNID.",
Farinha de Mandioca,GLOBO,Emb. 0.5 KG,"1,79€","3,58€ / KG",
Vinho Regional Península de Setúbal Tinto,DONA ERMELINDA,Garrafa 0.75 LT,"7,99€","10,65€ / LT",
Leite de Cabra UHT Meio Gordo,PRÉSIDENT,Emb. 1 LT,"2,44€","2,44€ / LT",
Luvas Finas Descartáveis Latex Tam. M,MAMISON,Emb. 100 UNID.,"15,90€","0,16€ / UNID.",
Chouriço Porco Preto,SNR,Emb. 0.2 KG,"2,89€","14,45€ / KG",
MARSHMALLOWS CHOCO,COPAÍNS COPINES,Emb. 0.16 KG,"1,69€","10,56€ / KG",
Cominhos Moídos,MARGÃO,Emb. 0.05 KG,"1,69€","33,80€ / KG",
Café Solúvel Descafeinado,NESCAFÉ,Emb. 0.1 KG,"4,29€","42,90€ / KG",
Chá Verde,TETLEY,Emb. 10 SAQ.,"0,89€","0,09€ / SAQ.",
1000 AGRAFOS N24/6,ESQUISSE,Emb. 1 UNID.,"0,49€","0,49€ / UNID.",
Palmiers Kids,DU BOIS DE LA ROCHE,Emb. 0.1 KG,"1,05€","10,50€ / KG",
Cápsulas Café Cappuccino P/ Dolce Gusto,STARBUCKS,Emb. 12 CAPS.,"5,38€","0,45€ / CAPS.",
Tomate Triturado 390 g,TURINI,Lata 0.5 KG,"0,49€","0,98€ / KG",
BOUIL.POULE DESHY RUSTICA,RUSTICA,Emb. 0.12 KG,"0,79€","6,58€ / KG",
Chá Marrocos Mint & Spices,LIPTON,Emb. 20 SAQ.,"1,84€","0,09€ / SAQ.",
CABIDE FIO ACO PLASTIFICADO 8UN,SILLAGE,Emb. 8 UNID.,"1,95€","0,24€ / UNID.",
Airwick Le Comp Aconchego da Lareira,AIR WICK,Emb. 1 UNID.,"4,49€","4,49€ / UNID.",
Conserva Ervilhas Cenouras 3x130g,NOTRE JARDIN,Emb. 0.13 KG,"1,95€","15,00€ / KG",
Bolachas Cookies com Pepitas Chocolate e Côco,P'TIT DÉLI,Emb. 0.2 KG,"1,39€","6,95€ / KG",
Detergente Loiça Manual Original Ultra,FAIRY,Emb. 1.5 LT,"5,64€","3,76€ / LT",
IOG.NAT.ACU.DELISSE CANA X16,DÉLISSE,Emb. 16 UNID.,"2,99€","0,19€ / UNID.",
Bolachas Digestivas Aveia,TRIUNFO,Emb. 0.171 KG,"1,48€","8,66€ / KG",
CALCULADORA 8 DIGITOS,ESQUISSE,Emb. 1 UNID.,"2,98€","2,98€ / UNID.",
LINGUICA,CAMPO FINO,Emb. 0.15 KG,"1,49€","9,93€ / KG",
Bolachas Sementes de Sésamo Biológicas,,Emb. 0.23 KG,"2,09€","9,09€ / KG",
Ambientador Recarga Spray Lavanda,GLADE,Emb. 2 UNID.,"7,18€","3,59€ / UNID.",
Manteiga C/ Sal,MILHAFRE,Emb. 0.25 KG,"2,29€","9,16€ / KG",
Guardanapos Duplos,RENOVA,Emb. 140 UNID.,"1,35€","0,01€ / UNID.",
Manteiga Tradicional,PRIMOR,Emb. 0.25 KG,"2,19€","8,76€ / KG",
Ossos Prensados 8/10Cm Flúor,TOUS MES AMIS,Emb. 4 UNID.,"1,78€","0,45€ / UNID.",
Pozolana Bio,BEAUX JOURS,Emb. 20 LT,"4,99€","0,25€ / LT",
Conserva de Feijão Encarnado Cozido,NOTRE JARDIN,Lata 0.85 KG,"0,99€","1,16€ / KG",
ICE TEA LIMÃO,LIPTON,Emb. 0.5 LT,"0,79€","1,58€ / LT",
Sumo 100% Laranja,JAFADEN,Emb. 2 LT,"2,85€","1,43€ / LT",
COLORACAO CHOCOLATE 5.51 S/AMONIACO,VITANOVE,Emb. 1,"3,89€","3,89€ /",
Champô Citrinos Extra Suave,MANAVA,Emb. 0.5 LT,"2,29€","4,58€ / LT",
KIT RECIPIENTES VIAGEM,RIVERSIDE,Emb. 1 UNID.,"3,50€","3,50€ / UNID.",
COLORACAO LOURO CINZENTO 7.1 S/AMONIACO,VITANOVE,Emb. 1 UNID.,"3,89€","3,89€ / UNID.",
Café Torrado Moído Portugal Universal,DELTA,Emb. 0.25 KG,"2,29€","9,16€ / KG",
Bebida Energética Absolutely Zero,MONSTER ENERGY,Emb. 0.5 LT,"1,20€","2,40€ / LT",
Tomates Inteiros Pelados C/ Sumo,ECO+,Emb. 0.449 KG,"0,70€","1,56€ / KG",
Conserva de Feijão Verde Muito Fino,NOTRE JARDIN,Lata 0.8 KG,"1,79€","2,24€ / KG",
ALCOOL ETILICO 70º,PRIMOPLAST,Emb. 0.25 LT,"0,75€","3,00€ / LT",
Queijo Flamengo 1/4 Bola,PRIMOR,Emb. 0.35 KG,"3,29€","9,40€ / KG",
Champô Cabelos Secos,ULTRA SUAVE,Emb. 0.25 LT,"3,55€","14,20€ / LT",
ASPIRADOR S/SACO ECO+,ECO+,Emb. 1 UNID.,"49,90€","49,90€ / UNID.",
Café Torrado em Grão,PLANTATION,Emb. 0.25 KG,"1,69€","6,76€ / KG",
Papa Infantil Não Láctea Multicereais,CERELAC,Emb. 0.25 KG,"1,79€","7,16€ / KG",
Alimento Húmido Gato Ave e Legumes,LYCAT,,"1,55€",/ Unid.,
Fósforos de Segurança 100 unid.,SILEX,Emb. 3 UNID.,"0,76€","0,25€ / UNID.",
Cereais Choco Krispies,KELLOGG'S,Emb. 0.375 KG,"2,29€","6,11€ / KG",
Café Torrado Moído Lote Masaka Uganda Intensidade 11,SICAL,Emb. 0.22 KG,"3,85€","17,50€ / KG",
Loção Corporal Cocoa Radiance,VASELINE,Emb. 0.2 LT,"2,14€","10,70€ / LT",
Mini Rissóis de Camarão 20 Unid.,SNR,Emb. 0.333 KG,"3,09€","9,28€ / KG",
PEPINO FERBAR VINAGRE 345G,FERBAR,Emb. 0.345 KG,"1,56€","4,52€ / KG",
Pão de Forma com Códea Familiar,PANRICO,Emb. 0.75 KG,"1,59€","2,12€ / KG",
10 ESPETOS INOX,BEAUX JOURS,Emb. 10 UNID.,"4,99€","0,50€ / UNID.",
Molho Béchamel,RUSTICA,Emb. 0.5 LT,"1,17€","2,34€ / LT",
Detergente Limpeza Spray Multiusos com Lixívia,CIF,Emb. 0.75 Lt,"2,49€","3,32€ / Lt",
Bolachas de Diet-Fibra sem Açúcar,GULLÓN,Emb. 0.25 KG,"2,39€","9,56€ / KG",
Alimento Seco P/ Cão Adulto Frango C/ Arroz,PURINA,Emb. 14 KG,"49,90€","3,56€ / KG",
Escova de Dentes,AQUAFRESH,Emb. 1 UNID.,"1,97€","1,97€ / UNID.",
Muesli de Frutos Secos Biológico,,Emb. 0.5 KG,"2,99€","5,98€ / KG",
Néctar Clássico Laranja,COMPAL,Emb. 1 LT,"0,99€","0,99€ / LT",
BALANCA DIGITAL BAGAGEM,RIVERSIDE,Emb. 1 UNID.,"5,89€","5,89€ / UNID.",
WC Brisa Marinha,NEO BLANC,Emb. 2 UNID.,"4,49€","2,25€ / UNID.",
Pensos Higiénicos Normal,ECO+,Emb. 20 UNID.,"0,95€","0,05€ / UNID.",
Conserva de Tomate Pelado,TURINI,Lata 0.39 KG,"0,75€","1,92€ / KG",
Pantene Liso & Sedoso Laca 300ml,PANTENE PV,Spray 0.3 LT,"3,74€","12,47€ / LT",
Refrigerante Mini C/ Gás Zero Cafeína Zero Açúcar Pack 12,COCA COLA ZERO,Emb. 1.8 LT,"5,59€","3,11€ / LT",
Bolachas de Água e Sal com Azeite e Azeitonas Pack 12,VIEIRA,Emb. 0.192 KG,"2,99€","15,57€ / KG",
Água sem Gás Frutos Vermelhos,LUSO FRUTA,Garrafa 1 LT,"1,27€","1,27€ / LT",
Café Solúvel Cappuccino Intenso,NESCAFÉ,Emb. 0.125 KG,"3,18€","25,44€ / KG",
Champô Anti-Caspa Men Eficácia Activa,LINIC,Emb. 0.225 LT,"3,34€","14,84€ / LT",
Néctar Clássico Pêssego,COMPAL,Emb. 0.33 LT,"0,79€","2,39€ / LT",
Fraldas Bebé T4+ Doucer 9/20Kg,MOTS D'ENFANTS,Emb. 70 UNID.,"9,99€","0,14€ / UNID.",
