Nome,Marca,Quantidade,Preço Primário,Preço Por Unidade,Promo
Espumante Reserva Tinto Bruto,ALIANÇA,Garrafa 0.75 LT,"6,49€","8,65€ / LT",
Chourição Fatiado Tapas,CAMPOFRIO,Emb. 0.08 KG,"1,89€","23,63€ / KG",
Salsichão Fuet Caseiro,EL POZO,Emb. 0.15 KG,"2,69€","17,93€ / KG",
Aguardente CRF 70 cl C/ Balão,,0.07 CL,"17,99€","257,00€ / CL",
Pao De Forma Cerealia 5 Sementes,PANRICO,Emb. 0.435 KG,"2,29€","5,26€ / KG",
Natas Pasteurizadas,LONGA VIDA,Emb. 0.2 LT,"2,19€","10,95€ / LT",
Alimento Húmido P/ Gato Diamante Atum C/ Camarões,PURINA,Emb. 0.09 KG,"1,49€","16,56€ / KG",
Creme Limpeza Lixívia e Micro-Cristais,CIF,Emb. 0.7 LT,"2,49€","3,56€ / LT",
Maionese Top Down,CALVÉ,Emb. 0.238 KG,"2,19€","9,20€ / KG",
BEBIDA SOJA CRESCIMENTO,ALPRO,Emb. 1 LT,"1,89€","1,89€ / LT",
Crackers sem Sal na Superfície,DU BOIS DE LA ROCHE,Emb. 0.5 KG,"3,29€","6,58€ / KG",
Blocos Sanitários Power Ocean,DOMESTOS,Emb. 0.275 KG,"5,39€","19,60€ / KG",
BEBIDA SOJA CHOC LIGHT 3x250ML,ALPRO,Emb. 0.75 LT,"2,19€","2,92€ / LT",
Tosta Rica Cacau,CUÉTARA,Emb. 0.57 KG,"3,89€","6,82€ / KG",
Conserva de Salsichas Frankfurt 10 Unid.,NOBRE,Lata 0.25 KG,"1,34€","5,36€ / KG",
Red Bull,RED BULL,Lata 0.355 LT,"1,89€","5,32€ / LT",
Café Torrado Moído Nyeri Kenya Intensidade 8,SICAL,Emb. 16 UNID.,"4,09€","0,26€ / UNID.",
Clementina,,1 Unid. = 0.1 KG (aprox.),"1,69€/kg","0,17€ / Unid.",
Cereais de Aveia Integral C/ Chocolate,FITNESS,Emb. 0.375 KG,"2,99€","7,97€ / KG",
Néctar Clássico Laranja,COMPAL,Emb. 1 LT,"0,99€","0,99€ / LT",
Manga Barco,,1 Unid. = 0.5 KG (aprox.),"1,99€/kg","1,00€ / Unid.",
Café Moído Torrado Intensidade 12,BUONDI,Emb. 0.2 KG,"3,69€","18,45€ / KG",
Conserva de Atum em Óleo Vegetal,GENERAL,Emb. 0.11 KG,"0,99€","9,00€ / KG",
Alimento Húmido P/ Gato Carne Vaca Gold,GOURMET,Emb. 0.085 KG,"0,75€","8,82€ / KG",
Loção Corporal Cocoa Radiance,VASELINE,Emb. 0.2 LT,"2,14€","10,70€ / LT",
Toalhitas Activity 4x54 Unid.,DODOT,Emb. 216 UNID.,"7,99€","0,04€ / UNID.",
Alimento Seco P/ Gato Free Dc Salmão,BEYOND,Emb. 0.325 KG,"3,99€","12,28€ / KG",
Snack P/ Gato de Frango,DENTALIFE,Emb. 0.04 KG,"1,99€","49,75€ / KG",
Máquina de Depilar Descartável Oceana,GILLETTE,Emb. 4 UNID.,"8,99€","2,25€ / UNID.",
Papel Higiénico 2 Folhas Estra XXL 18=45,RENOVA,Emb. 18 ROLOS,"11,85€","0,66€ / ROLOS",
Tomate Triturado da Horta,COMPAL,Emb. 0.5 LT,"1,49€","2,98€ / LT",
Preservativo Sensitive,HARMONY,Emb. 6 UNID.,"4,73€","0,79€ / UNID.",
Chá Limão e Gengibre,LIPTON,Emb. 20 SAQ.,"1,94€","0,10€ / SAQ.",
"AQUAFRESH ELIXIR INTENSE CLN,,500ML",AQUAFRESH,,"4,99€",/ Unid.,
Iogurte Líquido Danonino Bebedino Tutti-Frutti 4x100g,DANONE,Emb. 0.4 KG,"1,79€","4,48€ / KG",
Papa Infantil Bolacha Maria,CERELAC,Emb. 0.4 KG,"1,84€","4,60€ / KG",
Snacks Húmidos P/ Gato Esterilizado 2 de Frango e 2 de Vaca,PURINA,Emb. 0.34 KG,"3,49€","10,26€ / KG",
Batatas Fritas no Forno Receita Camponesa,LAY'S,Emb. 0.13 KG,"2,19€","16,85€ / KG",
Creme Anti-Rugas Cuidado Dia,DERMO EXPERTISE,Emb. 1 P,"14,99€","14,99€ / P",
Pantene 3 Minute Miracle Repara & Protege,PANTENE PV,Emb. 0.2 LT,"4,49€","22,45€ / LT",
Espumante ASTI Doce,GANCIA,Garrafa 0.75 LT,"8,69€","11,59€ / LT",
Chá de Lúcia-Lima,LIPTON,Emb. 20 SAQ.,"1,20€","0,06€ / SAQ.",
Caldo Natura de Carne Pack 4,KNORR,Emb. 0.112 KG,"1,49€","13,30€ / KG",
Cereais Integrais e Mel,NESTUM,Emb. 0.25 KG,"2,19€","8,76€ / KG",
Creme Culinário de Soja,SHOYCE,Emb. 0.2 LT,"1,49€","7,45€ / LT",
Chá Preto Yellow Label 100 Saquetas,LIPTON,Emb. 100 Saquetas,"4,54€","0,05€ / Saquetas",
Néctar Clássico Pêssego 3x200 ml,COMPAL,Emb. 0.6 LT,"1,49€","2,48€ / LT",
Rolo de Cozinha Maxi XXL,RENOVA,Emb. 2 ROLOS,"2,25€","1,13€ / ROLOS",
Yofu Framboesa/Amora 4x125g,ALPRO,Emb. 0.5 KG,"2,89€","5,78€ / KG",
Naco de Bacon Extra,PRIMOR,Emb. 0.2 KG,"3,29€","16,45€ / KG",
Gillette Venus Swirl Depilatória,VENUS,Emb. 1 UNID.,"10,99€","10,99€ / UNID.",
Alimento Seco P/ Gato Frango,BEYOND,Emb. 0.35 g,"2,99€","8,54€ / g",
Pantene Purifica & Reconstrói Champô 250 ml,,Emb. 0.25 LT,"4,99€","19,96€ / LT",
Néctar Vital Frutos Vermelhos,COMPAL,Emb. 1 LT,"1,69€","1,69€ / LT",
Bebida em Pó Sabor Tropical,TANG,Emb. 0.03 KG,"0,83€","27,67€ / KG",
Rebuçados sem Açúcar Sabor Morango 4x32g,HALLS,Emb. 0.128 KG,"2,99€","23,36€ / KG",
Concentrado de Maracujá Miix,SUNQUICK,Emb. 0.58 LT,"4,79€","8,26€ / LT",
Vinho Regional Alentejo Tinto,HERDADE DOS GROUS,,"10,99€",/ Unid.,
Caldo Culinário 16 cubos,KNORR,Emb. 0.16 KG,"1,39€","8,69€ / KG",
Detergente Máquina Loiça Pastilhas All in 1 27 pastilhas,FINISH,Emb. 0.457 KG,"5,99€","13,11€ / KG",
Amêijoa Vietname Castanha Congelada,,1 Unid. = 0.38 KG (aprox.),"3,29€/kg","1,25€ / Unid.",
Alimento Seco para Gato Sterilcat Carne Vaca,PURINA ONE,Emb. 1.5 KG,"11,99€","7,99€ / KG",
Desodorizante Spray Sport Cool,DOVE,Emb. 0.05 LT,"2,39€","47,80€ / LT",
Bolachas Cobertas com Chocolate Branco,OREO,Emb. 0.246 KG,"2,99€","12,15€ / KG",
Vela fragância de laranja,AIRWICK,Emb. 0.32 KG,"2,84€","8,88€ / KG",
Vinho Regional Bairrada Tinto,MARQUES DE MARIALVA,Garrafa 0.75 LT,"8,99€","11,99€ / LT",
Infusão de Canela e Maça,LIPTON,Emb. 0.044 KG,"1,94€","44,09€ / KG",
Papa Infantil Aveia Maçã e Cenoura,CERELAC,Emb. 0.24 KG,"2,49€","10,38€ / KG",
Leite Bem Essencial UHT Meio Gordo 3 Unid.,MIMOSA,Emb. 0.6 LT,"1,19€","1,98€ / LT",
Sidra com Álcool de Maça 15x20cl,SOMERSBY,Emb. 3 LT,"9,94€","3,31€ / LT",
Bolachas Digestive Go,TRIUNFO,Emb. 0.16 KG,"1,69€","10,56€ / KG",
Molho Bifana com Mostarda,CALVÉ,Emb. 0.26 KG,"2,69€","10,35€ / KG",
Pensos Incontinência Discreet Maxi Night,AUSONIA,Emb. 12 LT,"7,99€","0,67€ / LT",
Bolachas Alfa,NACIONAL,Emb. 0.18 KG,"1,45€","8,06€ / KG",
Gel de Banho Amêndoas Doces,VASELINE,Emb. 0.7 LT,"2,99€","4,27€ / LT",
Barras de Cereais de Chocolate C/ Leite 6 Unid.,CHOCAPIC,Emb. 0.15 KG,"3,29€","21,93€ / KG",
VINHO DÃO CASA DE SANTAR RESERVA TINTO 75,CASA DE SANTAR,,"14,99€",/ Unid.,
Vinho Regional Minho Branco,TORRE MENAGEM,Garrafa 0.75 LT,"4,49€","5,99€ / LT",
Conserva de Salsichas Extra Suculentas Aves 7 Unid.,NOBRE,Frasco 0.35 KG,"1,68€","4,80€ / KG",
Água sem Gás 4x1.5 L,FASTIO,Garrafa 6 LT,"2,39€","0,40€ / LT",
Ice Tea de Limão 3x20 cl,LIPTON,Emb. 0.6 LT,"1,17€","1,95€ / LT",
Maçã Reineta Cal. 70/75,,1 Unid. = 0.2 KG (aprox.),"1,58€/kg","0,32€ / Unid.",
Cappuccino Mocha,NESCAFÉ,Emb. 8 SAQ.,"3,19€","0,40€ / SAQ.",
Ambientador P/ Máquina de Lavar Louça Odor Stop,FINISH,Emb. 1 UNID.,"3,24€","3,24€ / UNID.",
Bolachas Maria Júnior,MARIA,Emb. 0.276 KG,"3,24€","11,74€ / KG",
Garoupa Posta,,1 Unid. = 0.3 KG (aprox.),"21,99€/kg","6,60€ / Unid.",
Snack P/ Cão Sticks C/ Aroma a Veado,PURINA,Emb. 0.09 KG,"1,99€","22,11€ / KG",
Iogurte Líquido Morango/Framboesa,DANONE,Emb. 0.3 KG,"1,89€","6,30€ / KG",
Leite Bem Essencial UHT Gordo,MIMOSA,Emb. 1 LT,"1,14€","1,14€ / LT",
Elixir Frescura Duradoura,ORAL B,Emb. 0.5 LT,"4,19€","8,38€ / LT",
Piano Reserva 2016 Douro Branco,PIANO,Emb. 0.75 LT,"7,67€","10,23€ / LT",
Lava Tudo Novo Brilho Ph Neutro,SONASOL,Emb. 1.3 LT,"2,09€","1,61€ / LT",
Entrecosto com Alho e Pimentão Doce,MAGGI,Emb. 0.03 KG,"0,74€","24,67€ / KG",
Leite de Transição 2 +6 meses,NAN,Emb. 0.8 KG,"12,34€","15,43€ / KG",
BARRA CEREAL CH.KRISPIES 6X20,KELLOGG'S,Emb. 6 UNID.,"2,79€","0,47€ / UNID.",
Champô Purificante Morango Branco e Menta Dulce,HERBAL ESSENCES,Emb. 0.4 LT,"3,99€","9,98€ / LT",
Bolachas de Cereais Dinosauros,ARTIACH,Emb. 0.185 KG,"2,09€","11,30€ / KG",
Limpeza Móveis Classic Protege,PRONTO,Spray 0.3 LT,"4,79€","15,97€ / LT",
Gel de Banho Lúcia-Lima e Limão,VASELINE,Emb. 0.7 LT,"2,99€","4,27€ / LT",
Cerveja sem Álcool Preta 6x33cl,CHEERS,Emb. 0.33 LT,"3,29€","9,97€ / LT",
Champô Leite de Coco,HERBAL ESSENCES,Emb. 0.4 LT,"3,99€","9,98€ / LT",
Desodorizante,REXONA,Emb. 0.05 LT,"2,69€","53,80€ / LT",
Iogurte Mix-in Smarties 80% Leite 2 Unid.,NESTLÉ,Emb. 0.256 KG,"2,09€","8,16€ / KG",
Tamboril Cal. 1/4,,1 Unid. = 2.5 KG (aprox.),"10,49€/kg","26,23€ / Unid.",
B&J ND Cookie Dough 465ml,,Emb. 0.465 LT,"6,79€","14,60€ / LT",
Azeite Virgem Extra Clássico,GALLO,Garrafa 0.25 LT,"1,91€","7,64€ / LT",
Água sem Gás,MONCHIQUE,Emb. 1.5 LT,"3,99€","2,66€ / LT",
Massa Espirais Clássica,NACIONAL,Emb. 0.5 KG,"1,59€","3,18€ / KG",
Pérolas de Perfume para Roupa Dreams,LENOR,Emb. 0.21 KG,"7,69€","36,62€ / KG",
Coloração 5-29 Vermelho Intenso,SYOSS,,"4,99€",/ Unid.,
Néctar de Laranja,UM BONGO,Emb. 1 LT,"1,49€","1,49€ / LT",
Pack 4 Escovas de Dentes Média Triple Action,COLGATE,Emb. 1 UNID.,"3,69€","3,69€ / UNID.",
Recarga Máquina de Barbear Sensor Excel,GILLETTE,Emb. 5 UNID.,"10,49€","2,10€ / UNID.",
Guardanapos Branco Pequenos Folha Dupla,GUARDANAPOS RENOVA,Emb. 90 UNID.,"1,25€","0,01€ / UNID.",
Discos Activos Gel WC Marine,PATO,Emb. 0.036 LT,"4,49€","124,72€ / LT",
Leite C/ Chocolate Light 4 Unid.,MIMOSA,Emb. 0.8 LT,"2,19€","2,74€ / LT",
BEBIDA SOJA BAUNILHA 3x250ML,ALPRO,Emb. 0.75 LT,"1,79€","2,39€ / LT",
Preparado Sopa Regular Legumes,KNORR,Emb. 0.063 KG,"1,49€","23,65€ / KG",
Iogurte Bolacha 4 Unid.,IOGOLINO,Emb. 0.4 KG,"2,89€","7,23€ / KG",
Massa Letras Clássica,NACIONAL,Emb. 0.25 KG,"0,85€","3,40€ / KG",
Sardinha em Azeite,BOM PETISCO,Emb. 0.12 KG,"1,08€","9,00€ / KG",
Café Latte Caramel 8 Unid.,NESCAFÉ,Emb. 0.136 KG,"3,19€","23,46€ / KG",
Champô Hemp + Hydration,TRESEMMÉ,Emb. 0.4 LT,"4,79€","11,98€ / LT",
Chá de Camomila e Erva Príncipe,LIPTON,Emb. 20 SAQS,"1,94€","0,10€ / SAQS",
Alimento Húmido P/ Gato Vários Sabores,GOURMET GOLD,Emb. 0.34 KG,"3,49€","10,26€ / KG",
"ATUM FILELETE AZEITE C/ ALCAPARRAS, 120G",TENÓRIO,Emb. 0.12 KG,"2,29€","19,08€ / KG",
Ambientador Pure Nenuco Frescura Colónia de Bebé,AIR WICK,Spray 0.25 LT,"4,19€","16,76€ / LT",
Café Solúvel Seleção Premium Intensidade 6,NESCAFÉ,Frasco 0.1 KG,"5,69€","56,90€ / KG",
Refrigerante com Gás Lima-Limão,7UP,Garrafa 1.25 LT,"1,49€","1,19€ / LT",
Iogurte Bifidus Sólido Natural S/ Lactose,ACTIVIA,Emb. 0.12 KG,"2,19€","18,25€ / KG",
TABLETE CHOCOLATE NEGRO 85% 100G,CEMOI,Emb. 0.1 KG,"0,99€","9,90€ / KG",
Ambientador Vela Baunilha,AIRWICK,Emb. 2 UNID.,"5,69€","2,85€ / UNID.",
Bife do Lombo de Novilho,,1 Unid. = 0.25 KG (aprox.),"15,59€/kg","3,90€ / Unid.",
Amaciador de Roupa Pure,COMFORT,Emb. 4 LT,"4,49€","1,12€ / LT",
Desodorizante Roll-On Invisible 48H,REXONA,Emb. 0.05 LT,"2,39€","47,80€ / LT",
Leite de Limpeza Suave Pele Seca,NIVEA,Emb. 0.2 LT,"4,99€","24,95€ / LT",
Infusão SOS Garganta,LIPTON,Emb. 20 SAQS,"1,49€","0,07€ / SAQS",
Maionese Top Down Verdadeira,HELLMANN'S,Emb. 0.412 KG,"3,19€","7,74€ / KG",
Farinha Rainha Especial P/ Bolos,NACIONAL,Emb. 1 KG,"1,23€","1,23€ / KG",
Alimento Seco P/ Cão Free Vaca,BEYOND,Emb. 7 KG,"35,99€","5,14€ / KG",
Pensos Higiénicos Normal Alas,AUSONIA,Emb. 14 UNID.,"1,69€","0,12€ / UNID.",
Chá de Camomila,LIPTON,Emb. 10 SAQ.,"0,69€","0,07€ / SAQ.",
Água C/ Gás 6x25cl,CASTELLO,Emb. 1.5 LT,"2,79€","1,86€ / LT",
Caldo para Bifes 8 Cubos,KNORR,Emb. 0.08 KG,"1,39€","17,38€ / KG",
Barrinhas de Chocolate T-16,KINDER,Emb. 0.2 KG,"3,19€","15,95€ / KG",
Detergente Roupa Máquina Liquído Active Clean 100 Doses,SKIP,Emb. 100 DOSES,"19,99€","0,20€ / DOSES",
Argolas do mar,PESCANOVA,Emb. 1 KG,"9,99€","9,99€ / KG",
Queijo Meio Gordo Pequeno,PAIVA,1 Unid. = 0.55 KG  (aprox.),,,
Bolachas Digestive Go Canela 6 Saquetas,TRIUNFO,Emb. 0.171 KG,"1,69€","9,88€ / KG",
Detergente para a Roupa 3 em 1 Active Clean,SKIP,Emb. 1.134 KG,"12,49€","11,01€ / KG",
Gelatina Light de Mirtilo,ROYAL,Emb. 0.031 KG,"2,09€","67,42€ / KG",
Cotonetes p/ Bebé,JOHNSON'S BABY,Emb. 0.1 UNID.,"1,99€","19,90€ / UNID.",
Pastilhas 60 Minutos Spearmint,TRIDENT,Emb. 0.02 KG,"0,95€","47,50€ / KG",
Vinho Regional Douro Tinto,ESTEVA,Garrafa 0.75 LT,"4,99€","6,65€ / LT",
Shampoo Fortificante Arginina e Proteína,ELVIVE,Emb. 0.25 LT,"3,99€","15,96€ / LT",
Detergente Líquido Buquê Roxo 110 Doses,GAMA,Emb. 5.28 LT,"11,99€","2,27€ / LT",
Batatas fritas natas & cebola,PRINGLES,Emb. 0.175 KG,"1,99€","11,37€ / KG",
Bolachas Maria sem Açúcar,GULLÓN,Emb. 0.4 KG,"2,34€","5,85€ / KG",
Fio Dentário,COLGATE,Emb. 1 UNID.,"3,99€","3,99€ / UNID.",
Gelatina Light Limão,ROYAL,Emb. 0.031 KG,"2,09€","67,42€ / KG",
Champô Seco Fresh&Clean,TRESEMMÉ,Emb. 0.25 LT,"5,39€","21,56€ / LT",
Iogurte Cereais e Baunilha 4 Unid.,IOGOLINO,Emb. 0.4 KG,"2,89€","7,23€ / KG",
Leite Crescimento Júnior 1+,NESTLÉ,Emb. 1 LT,"2,19€","2,19€ / LT",
BEBIDA AMENDOA S/ACUCAR,ALPRO,Emb. 1 LT,"2,39€","2,39€ / LT",
Chocolate de Leite Oreo,MILKA,Emb. 0.037 KG,"0,99€","26,76€ / KG",
Gelatina Light Ananás 2x15g,CONDI,Emb. 0.03 KG,"1,89€","63,00€ / KG",
Sais de Fruta Digestivo Limão,ENO,Emb. 10 UNID.,"4,99€","0,50€ / UNID.",
Bife do Acém Novilho,,1 Unid. = 0.25 KG (aprox.),"6,99€/kg","1,75€ / Unid.",
Derma SPA Goodness Body Cream,DOVE,Emb. 0.3 LT,"4,99€","16,63€ / LT",
Bloco Sanitário Limão,SONASOL,Emb. 0.05 KG,"1,94€","38,80€ / KG",
Escovas Júnior,AQUAFRESH,Emb. 1 UNID.,"3,09€","3,09€ / UNID.",
Amaciador Roupa Concentrado Lírios e Frutos Vermelhos,QUANTO,Emb. 84 DOSES,"4,89€","0,06€ / DOSES",
Nuggets de Frango 10 Unid.,CAPITÃO IGLO,Emb. 0.208 KG,"3,49€","16,78€ / KG",
"AXE GB ICE CHILL,,400ML",AXE,Emb. 0.4 LT,"3,29€","8,23€ / LT",
Cevada Solúvel sem Café,DELTA,Frasco 0.2 KG,"1,74€","8,70€ / KG",
Lombinhos de Porco Embalados,,Emb. 0.5 KG (aprox.),"4,79€/kg","2,40€ / Unid.",
Aerossol Air Nuvens de Algodão,AMBIPUR,Emb. 0.3 LT,"3,99€","13,30€ / LT",
Azeite Virgem Extra Clássico,GALLO,Garrafa 2 LT,"14,99€","7,50€ / LT",
Chá Preto de Pêssego e Manga,LIPTON,Emb. 0.036 KG,"1,74€","48,33€ / KG",
Vinho Regional Dão Tinto Reserva 2013,QUINTA DE CABRIZ,Garrafa 0.75 LT,"9,49€","12,65€ / LT",
Vinho Regional Península de Setúbal Tinto,DONA ERMELINDA,Garrafa 0.75 LT,"9,99€","13,32€ / LT",
Moscatel,FAVAIOS,Garrafa 0.75 LT,"5,59€","7,45€ / LT",
Alimento Seco P/ Gato Crunchy e Tender Salmão Atum,PURINA FRISKIES,Emb. 1.5 KG,"6,99€","4,66€ / KG",
Cereais de Chocolate C/ Pepitas,COOKIE CRISP,Emb. 0.375 KG,"2,92€","7,79€ / KG",
ARROZ SUSHI,CAÇAROLA,Emb. 1 KG,"1,51€","1,51€ / KG",
BEBIDA SOJA FRUTOS VERMELHOS 3x250ML,ALPRO,Emb. 0.75 LT,"1,79€","2,39€ / LT",
Vinho Branco JP,BACALHÔA,Garrafa 0.75 LT,"2,19€","2,92€ / LT",
Toalhitas Íntimas Suaves,CORINE DE FARME,Emb. 10 UNID.,"1,64€","0,16€ / UNID.",
AGUA FRIZE TANGERINA 4x25CL,FRIZE,,"2,79€",/ Unid.,
Queijo de Ovelha Curado,LAGOS,Emb. 0.5 KG (aprox.),"8,99€","17,98€ / KG",
Concentrado de Fruta Tropical,SUNQUICK,Garrafa 0.7 LT,"5,79€","8,27€ / LT",
Vinho Regional Alentejano Branco,QUINTA DO CARMO,Garrafa 0.75 LT,"9,99€","13,32€ / LT",
Desodorizante Spray Rexona Men Act Prot+Invisível,REXONA,Emb. 0.2 LT,"2,54€","12,70€ / LT",
Picanha de Novilho,,1 Unid. = 2 KG (aprox.),"6,99€/kg","13,98€ / Unid.",
Ice Tea Limão 2x2lt,LIPTON,Emb. 4 LT,"4,99€","1,25€ / LT",
Gel de Banho Deeply Nourishing,DOVE,Emb. 0.75 LT,"4,19€","5,59€ / LT",
Massa Argolinhas Clássica,NACIONAL,Emb. 0.25 KG,"0,85€","3,40€ / KG",
Espanador Duster + 5 Panos,SWIFFER,Emb. 1 UNID.,"3,59€","3,59€ / UNID.",
BATOM STAY INK CRAYON 100BL,MAYBELLINE,Emb. 1 UNID.,"9,49€","9,49€ / UNID.",
Gel Aqua Mega Forte 6,NIVEA MEN,Emb. 0.15 LT,"4,54€","30,27€ / LT",
Alho Picado,MARGÃO,Frasco 0.06 KG,"3,19€","53,17€ / KG",
Alimento Húmido P/ Gato C/ Coelho,GOURMET GOLD,Emb. 0.085 KG,"0,75€","8,82€ / KG",
Abrilhantador Loiça 0%,FINISH,Emb. 0.4 LT,"5,19€","12,98€ / LT",
Vaseline,VASELINE,Emb. 0.05 LT,"1,49€","29,80€ / LT",
Champô Cabelo Ultra Suave Louros Camomila,GARNIER,Emb. 0.25 LT,"3,59€","14,36€ / LT",
Cerveja com Álcool Green Limão 6x33cl,SUPER BOCK,Emb. 1.98 LT,"4,49€","2,27€ / LT",
Cápsulas Café Alumínio Nespresso Brasil,SEGAFREDO,Emb. 10 UN,"4,49€","0,45€ / UN",
Alimento Húmido P/ Cão Adulto Pequeno C/ Carne de Vaca e Pato,PURINA,Emb. 0.4 KG,"3,19€","7,98€ / KG",
Creme Limpeza para Placas de Vitrocerâmica,VITROCLEN,Emb. 0.45 LT,"5,99€","13,31€ / LT",
Iogurte Sólido Proteíco Framboesa Lindahls,NESTLÉ,Emb. 0.15 KG,"1,09€","7,27€ / KG",
Iogurte Bifidus de Pessego S/ Lactose 0% 4 Unid.,DANONE,Emb. 0.48,"2,19€","4,56€ /",
Gel Casa de Banho Limpeza Brilhante,CIF,Emb. 0.75 LT,"1,39€","1,85€ / LT",
Bolacha,CHIQUILÍN,Emb. 0.175 KG,"1,54€","8,80€ / KG",
Manteiga com Sal,NOVA AÇORES,Emb. 0.25 KG,"2,29€","9,16€ / KG",
Bebida Energética Energy Drink,RED BULL,Lata 0.25 LT,"1,39€","5,56€ / LT",
Amaciador para Roupa Revive Lavish Blossom Ultra Concentrado,COMFORT,Emb. 60 DOSES,"3,99€","0,07€ / DOSES",
Iogurte Líquido Banana 4 Unid.,YOGGI,Emb. 0.64 KG,"2,09€","3,27€ / KG",
Alimento Seco P/ Gato Controlo Bolas De Pelo,FRISKIES,Emb. 1.5 KG,"6,99€","4,66€ / KG",
Óleo para Todos Tipos de Cabelo,ULTRA SUAVE,Emb. 0.15 LT,"8,99€","59,93€ / LT",
Dentífrico Menta Suave,AQUAFRESH,Emb. 0.075 LT,"2,39€","31,87€ / LT",
Cereais Choco Krispies,KELLOGG'S,Emb. 0.375 KG,"2,29€","6,11€ / KG",
Drageias Chocolate Tubo Tripack,PINTAROLAS,Emb. 0.066 KG,"1,39€","21,06€ / KG",
Desodorizante Roll On Men Cool Kick,NIVEA MEN,Emb. 0.05 LT,"2,39€","47,80€ / LT",
Mamão,,1 Unid. = 1.2 KG (aprox.),"3,35€/kg","4,02€ / Unid.",
Croissant Maxi Creme Sabor a Baunilha,CHIPICAO,Emb. 0.08 KG,"1,24€","15,50€ / KG",
Azeite Subtil,GALLO,Garrafa 2 LT,"10,39€","5,20€ / LT",
Água Micelar Revitalift Preenchedora,L'OREAL,Emb. 0.2 LT,"7,49€","37,45€ / LT",
Toalhitas Sensitive Cuidado Máximo 486 unid.,DODOT,Emb. 9 UNID.,"11,59€","1,29€ / UNID.",
Syoss Oieo Intense 5-92 Vermelho Intenso,SYOSS,,"6,24€",/ Unid.,
Cápsulas Café House Blend Lungo P/ Nespresso Intensidade 8,STARBUCKS,Emb. 10 CAPS.,"4,49€","0,45€ / CAPS.",
Atum ao Natural,BOM PETISCO,Emb. 0.12 KG,"1,39€","11,58€ / KG",
Chipicao Croissant Multipack Creme de Cacau,CHIPICAO,Emb. 0.25 KG,"3,09€","12,36€ / KG",
Alimento Seco P/ Gatos Esterilizados Salmão,PURINA FRISKIES,Emb. 1.5 KG,"6,99€","4,66€ / KG",
Maçã Fuji Cal. 70/75,,1 Unid. = 0.18 KG (aprox.),"1,69€/kg","0,30€ / Unid.",
Puré de Batata em Flocos,MAGGI,Emb. 0.25 KG,"1,85€","7,40€ / KG",
Sopa Rabo de Boi 4 Porções,KNORR,Emb. 0.071 KG,"1,49€","20,99€ / KG",
Bolachas Maria Oro,CUÉTARA,Emb. 0.2 KG,"0,84€","4,20€ / KG",
Cereais Bolacha Maria,NESTUM,Emb. 0.25 KG,"2,19€","8,76€ / KG",
Gel de Banho Skin Defense Hidratante,DOVE MEN,Emb. 0.4 LT,"4,99€","12,48€ / LT",
Bálsamo Barba Suave King C,GILLETTE,Emb. 0.1 LT,"7,49€","74,90€ / LT",
Espumante Super Reserva Bruto,MURGANHEIRA,Garrafa 0.75 LT,"14,29€","19,05€ / LT",
Pensos Incontinência Lindor Pads Mini 2 Gotas 14 Uni,LINDOR,,"4,98€",/ Unid.,
Preparado Sopa de Cozido,KNORR,Emb. 0.069 KG,"1,49€","21,59€ / KG",
Alimento Seco P/ Cão Adulto Rica em Borrego C/ Cevada Integral,BEYOND,Emb. 1.4 KG,"6,34€","4,53€ / KG",
Bolachas Cobertas ChocoWafer Branco,MILKA,Emb. 0.18 KG,"2,69€","14,94€ / KG",
Manteiga Magra,MIMOSA,Emb. 0.25 KG,"2,24€","8,96€ / KG",
Aditivo Máquina Loiça Sal,CALGON,Emb. 1 KG,"2,49€","2,49€ / KG",
Concentrado de Manga,SUNQUICK,Garrafa 0.58 LT,"4,79€","8,26€ / LT",
Champô Cabelo Garnier Hidra Caracóis,FRUCTIS,Emb. 0.25 LT,"3,99€","15,96€ / LT",
Couve Roxa,,1 Unid. = 1 KG (aprox.),"1,29€/kg","1,29€ / Unid.",
Iogurte Líquido Morango 8 Unid.,YOGGI,Emb. 1.28 KG,"3,94€","3,08€ / KG",
Gelado de Morango,CARTE D'OR,Emb. 0.75 LT,"1,94€","2,59€ / LT",
Bebida de Aveia 0% 3x200ML,SHOYCE,Emb. 0.6 LT,"2,19€","3,65€ / LT",
Leite Achocolatado 4x200ml,AGROS,Emb. 0.8 LT,"1,43€","1,79€ / LT",
Cerveja com Álcool Lata,SUPER BOCK,Emb. 0.5 LT,"1,59€","3,18€ / LT",
Pimento Verde,,1 Unid. = 0.19 KG (aprox.),"1,99€/kg","0,38€ / Unid.",
Bolonhesa,NOBRE,Emb. 0.5 KG,"2,74€","5,48€ / KG",
Cápsulas Delta Q Café Qharisma 10 Unidades,DELTA Q,Emb. 10 UNID.,"2,99€","0,30€ / UNID.",
Alimento Seco P/ Cão S/ Cereais Frango,BEYOND,Emb. 7 KG,"35,99€","5,14€ / KG",
Toalhitas Bebé Limpa e Hidrata,DODOT,Emb. 64 UNID.,"1,49€","0,02€ / UNID.",
Refrigerante sem Gás Maçã Verde,FRUTIS,Garrafa 1.5 LT,"1,15€","0,77€ / LT",
Chouriço Corrente 4x100gr,PRIMOR,Emb. 0.4 KG,"2,34€","5,85€ / KG",
