Nome,Marca,Quantidade,Preço Primário,Preço Por Unidade,Promo
Detergente para a Máquina da Roupa Active Sports Líquido,SKIP,Emb. 66 DOSES,"12,49€","0,19€ / DOSES",
Iogurte Bifidus Líquido Morango 4 Unid.,DANONE,Emb. 0.62 KG,"1,99€","3,21€ / KG",
"ALIMENT BEBE: CENOURA, SEMOLA, BATATA DOCE, LEITE C/ PEDACOS BIO +8M 2X200G",BIO VILLAGE BEBE,Emb. 0.4 KG,"2,69€","6,73€ / KG",
Patê de Atum 4x22g,PÊCHE OCÉAN,Emb. 0.088 KG,"1,02€","11,59€ / KG",
TIRA NODOAS EM PO MULTIUSOS ECOLOGICO,UNÍ VERT,Emb. 0.5 KG,"2,68€","5,36€ / KG",
Mistura de Legumes Ultracongelado c/ Saquetas Tempero,NOTRE JARDIN,Emb. 1 KG,"2,08€","2,08€ / KG",
Desodorizante Men Spray Active Fresh 0% Alumínio,REXONA,Emb. 0.15 LT,"2,84€","18,93€ / LT",
RATO S/FIO SILENCIOSO BRANCO,LINKSTER,Emb. 1 UNID.,"9,99€","9,99€ / UNID.",
ASPIRADOR DE MAO,ELSAY,Emb. 1 UNID.,"34,90€","34,90€ / UNID.",
Gelado Baunilha E Chocolate,CARTE D'OR,Emb. 1.7 LT,"2,99€","1,76€ / LT",
PILHAS RECARGAVEIS HR6,FOXTER,Emb. 4 UNID.,"7,49€","1,87€ / UNID.",
Mini Cones Chocolate e Baunilha,SMICY,Emb. 10 UNID.,"2,29€","0,23€ / UNID.",
After Shave Original,DENIM,Emb. 0.1 LT,"5,19€","51,90€ / LT",
Fraldas Incontinência Super M,LINDOR,Emb. 52 UNID.,"28,73€","0,55€ / UNID.",
Pensos Higiénicos Noite Alas,EVAX,Emb. 9 UNID.,"2,58€","0,29€ / UNID.",
Sobremesa Gelado Vanilla Pecan,CARTE D'OR,Emb. 0.9 LT,"3,29€","3,66€ / LT",
PATE CAMPESTRE -25% TEOR SAL 150G,TRADILÈGE,,"2,17€",/ Unid.,
CADERNO ESP CAP DUR AZ A4 PAU 100P,ESQUISSE,Emb. 1 UNID.,"3,19€","3,19€ / UNID.",
PINCEIS Nº 8/10/12,ESQUISSE,Emb. 3 UNID.,"1,29€","0,43€ / UNID.",
Tampões com Aplicador Pearl Regular,TAMPAX,Emb. 24 UNID.,"4,98€","0,21€ / UNID.",
Conserva de Azeitona Verde Inteira,RUSTICA,Emb. 0.5 KG,"2,16€","4,32€ / KG",
Azeite Virgem Extra Clássico,GALLO,Garrafa 0.25 LT,"1,91€","7,64€ / LT",
Tomates Inteiros Pelados C/ Sumo,ECO+,Emb. 0.449 KG,"0,51€","1,14€ / KG",
Pastilhas Elásticas Senses Rainforest Mint 3x23g,TRIDENT,Emb. 0.069 KG,"2,58€","37,39€ / KG",
Máscara Capilar para Cabelo com Pontas Espigadas,GLISS,Emb. 0.3 LT,"3,79€","12,63€ / LT",
WAFFERS SABOR BAUNILHA,ECO+,Emb. 0.19 KG,"0,65€","3,42€ / KG",
Banana Importada,,1 Unid. = 0.15 KG (aprox.),"0,95€/kg","0,14€ / Unid.",
Salsichas com Lentilhas,CÔTÉ TABLE,Emb. 0.42 KG,"1,49€","3,55€ / KG",
Preservativo Sensitive,HARMONY,Emb. 6 UNID.,"4,73€","0,79€ / UNID.",
Meloa Gália,,1 Unid. = 0.75 KG (aprox.),"2,99€/kg","2,24€ / Unid.",
Parte Dianteira de Borrego,,1 Unid. = 3 KG (aprox.),"8,99€/kg","26,97€ / Unid.",
Lava Tudo Universal Brilhante,SONASOL,Emb. 1.1 LT,"2,79€","2,54€ / LT",
Tortellini de Ricotta e Espinafres,KNORR,Emb. 0.25 KG,"3,68€","14,72€ / KG",
Bombons de Chocolate Negro e Caramelo,LUTTI,Emb. 0.15 KG,"2,48€","16,53€ / KG",
Caldo Marisco,KNORR,Emb. 8 CUBOS,"1,39€","0,17€ / CUBOS",
Cereais de Chocolate e Caramelo,LION,Emb. 0.4 KG,"2,92€","7,30€ / KG",
PETINGAS EM TOMATE PICANTE GENERAL,GENERAL,Emb. 0.09 KG,"0,89€","9,89€ / KG",
Feijão Branco Seco,NOTRE JARDIN,Emb. 1 KG,"1,79€","1,79€ / KG",
Brócolos Ultracongelados,BONDUELLE,Emb. 0.4 KG,"1,93€","4,83€ / KG",
Salsichão Original,ELPOZO,0.2 KG,"2,69€","13,45€ / KG",
Sabonete Sólido Hidratante,MANAVA,Emb. 0.1 KG,"0,75€","7,50€ / KG",
Bebida de Aveia,SHOYCE,Emb. 1 LT,"2,77€","2,77€ / LT",
Preparado em Pó Chantilly,ROYAL,Emb. 0.072 KG,"1,98€","27,50€ / KG",
Vinho de Mesa Branco,ECO+,Emb. 2 L,"2,69€","1,35€ / L",
Queijo São Jorge,QUEIJO SÃO JORGE,1 Unid. = 0.2 KG (aprox.),"12,99€/kg","2,60€ / Unid.",
Ketchup,CALVÉ,Emb. 0.25 KG,"1,29€","5,16€ / KG",
Chocolate Negro Sobremesas,ECO+,Emb. 0.2 KG,"0,92€","4,60€ / KG",
Café Solúvel Liofilizado,ECO+,Emb. 0.2 KG,"2,99€","14,95€ / KG",
TESOURA ROSA C/PROTECAO 13CM,ESQUISSE,Emb. 1 UNID.,"1,49€","1,49€ / UNID.",
CONJUNTO ESFREGONA ROTATIVA,,Emb. 1 UNID.,"13,99€","13,99€ / UNID.",
MINI BOLA FUTEBOL PLASTICO,WOODSUN,Emb. 1 UNID.,"2,49€","2,49€ / UNID.",
CASSOULET DE CASTELNAUDARY,NOS RÉGIONS ONT DU TALENT,Emb. 0.84 KG,"5,55€","6,61€ / KG",
Bolachas Palitos com Cobertura de Chocolate Biológicas,,Emb. 0.125 KG,"1,99€","15,92€ / KG",
Vinho Regional Alentejano Branco,LOIOS,Garrafa 0.75 LT,"3,49€","4,65€ / LT",
Creme Depilatório Pele Normal,SILISS,Emb. 0.2 LT,"2,93€","14,65€ / LT",
Conserva de Centros Palmito,NOTRE JARDIN,Lata 0.22 KG,"3,55€","16,14€ / KG",
Massa Laços Tricolores,MILANEZA,Emb. 0.5 KG,"2,14€","4,28€ / KG",
Desodorizante Spray Colonia,MANAVA,Emb. 0.1 LT,"1,29€","12,90€ / LT",
Mistura Solúvel Sem Café,PLANTATION,Frasco 0.2 KG,"2,09€","10,45€ / KG",
Gelado de Menta com Chocolate,CARTE D'OR,Emb. 1 LT,"2,89€","2,89€ / LT",
PIZZA 4 FROM TURINI,TURINI,Emb. 0.4 KG,"2,29€","5,73€ / KG",
Fruta 100% 7 Frutos 4 Unid.,NESTLÉ,Emb. 0.4 KG,"2,19€","5,48€ / KG",
Manteiga com Sal,TERRA NOSTRA,Emb. 0.25 KG,"2,34€","9,36€ / KG",
Caprichos do Mar Ultracongelado,PESCANOVA,Emb. 0.4 KG,"2,54€","6,35€ / KG",
Galetes de 4 Cereais Biológicas,,Emb. 0.13 KG,"1,08€","8,31€ / KG",
PATE PEIXE/CENOURA P/ GATO 410G,ECO+,Emb. 0.41 KG,"0,70€","1,71€ / KG",
Vinho Verde Branco Salvé,SALVE,Garrafa 0.75 LT,"1,59€","2,12€ / LT",
"Cereais de Trigo, Mel e Aveia",CHEERIOS,Emb. 0.375 KG,"2,92€","7,79€ / KG",
Refrigerante C/ Gás Gasosa,ECO+,Garrafa 2 LT,"0,65€","0,33€ / LT",
ALGODAO,PRIMOPLAST,Emb. 0.1 KG,"0,79€","7,90€ / KG",
PATE CAMPESTRE C/ COGUMELOS,CÔTÉ TABLE,Emb. 0.18 KG,"1,39€","7,72€ / KG",
Aletria,NACIONAL,Emb. 0.5 KG,"1,58€","3,16€ / KG",
Alimento Seco para Cão Carne e Cereais Integrais,ECO+,Emb. 20 KG,"14,99€","0,75€ / KG",
Arroz Agulha,BOM SUCESSO,Emb. 1 KG,"1,14€","1,14€ / KG",
CAFE SOLUVEL EXPRESSO STICKS X25 - 45G 25UN,PLANTATION,Emb. 0.045 KG,"1,59€","35,33€ / KG",
Espumante ASTI Doce,GANCIA,Garrafa 0.75 LT,"7,99€","10,65€ / LT",
Gelado Cookies & Cream Les Desserts,CARTE D'OR,Emb. 0.9 LT,"3,29€","3,66€ / LT",
Bolachas Recheadas Bocaditos Limão,CUÉTARA,Emb. 0.15 KG,"1,88€","12,53€ / KG",
PURE DE MALAGUETA,TABLES DU MONDE,Emb. 0.1 KG,"0,99€","9,90€ / KG",
"Croquetes Frango, Pato e Azeitonas",TOUS MES AMIS,Emb. 2 KG,"4,29€","2,15€ / KG",
Preservativo Nature,CONTROL,Emb. 6 UNID.,"3,14€","0,52€ / UNID.",
Bebida Côco,NAT&VIE,Emb. 1 LT,"1,69€","1,69€ / LT",
Bolachas Enroladas Cobertas de Chocolate Preto,P'TIT DÉLI,Emb. 0.125 KG,"1,33€","10,64€ / KG",
Vinho Regional Tejo Tinto,BRIDÃO,Garrafa 0.75 LT,"2,99€","3,99€ / LT",
Café Solúvel Frasco,DELTA,Frasco 0.2 KG,"3,89€","19,45€ / KG",
Refrigerante sem Gás Frutas Tropicais,TRINA,Garrafa 1.5 LT,"1,94€","1,29€ / LT",
FECULA DE MILHO,TABLIER BLANC,Emb. 0.4 KG,"1,05€","2,63€ / KG",
NUGGETS QUEIJO10UN,CÔTÉ CROC,Emb. 0.18 KG,"1,29€","7,17€ / KG",
SOBREMESA SOJA C/ CHOCOLATE BIO,,Emb. 0.4 KG,"1,79€","4,48€ / KG",
Suporte Universal Carro P/ Smartphone 2Em1,LINKSTER,Emb. 1 UNID.,"8,99€","8,99€ / UNID.",
Macarrão Penne Isento de Glúten,CHAQUE JOUR SANS GLUTEN,Emb. 0.4 KG,"1,50€","3,75€ / KG",
Biscoitos com Sal,TOKAPI,0.3 KG,"1,76€","5,87€ / KG",
Conserva de Feijão Preto,NOTRE JARDIN,Lata 0.85 KG,"0,99€","1,16€ / KG",
Alimento Seco Cão Croquete Vaca,LYDOG,Emb. 10 KG,"11,95€","1,20€ / KG",
Ervilhas Muito Finas,NOTRE JARDIN,Emb. 0.4 KG,"0,79€","1,98€ / KG",
Snacks Palitos,CHEETOS,Emb. 0.096 KG,"1,64€","17,08€ / KG",
Vinho Regional Douro,EVEL,Garrafa 0.75 LT,"4,69€","6,25€ / LT",
"BOLACHA REDONDA RECHEIO DUO ""CHOCOLATE E LEITE""",P'TIT DÉLI,Emb. 0.3 KG,"1,66€","5,53€ / KG",
DENTIFRICO SABOR A MENTA 7-13 ANOS KIDS,DENTAMYL,Emb. 0.075 LT,"0,89€","11,87€ / LT",
Queijo Curado Meio Gordo 5 Estrelas,LACTO SERRA,1 Unid. = 1 KG (aprox.),"7,99€/kg","7,99€ / Unid.",
Café Corsé Intensidade 8 Moído,PLANTATION,Emb. 48 PAST.,"3,89€","0,08€ / PAST.",
Sumo 100% de Laranja,JAFADEN,Emb. 1 LT,"1,49€","1,49€ / LT",
DESODORIZANTE SPRAY INVISIBLE MEN 200ML,CARRÉ HOMME,Emb. 0.2 LT,"1,19€","5,95€ / LT",
CHAMPO AUTO 5 L 5L TECH9,TECH9,Emb. 5 LT,"3,39€","0,68€ / LT",
Vinho Regional Alentejo Branco,TERRAS D'EL REI,Garrafa 0.75 LT,"1,99€","2,65€ / LT",
COOKIES CHOCOLATE C/PEPITAS CHOCOLATE X12,P'TIT DÉLI,Emb. 0.2 KG,"1,65€","8,25€ / KG",
Sobremesa Creme de Chocolate 4x100gr,DANONE,Emb. 0.4 KG,"1,99€","4,98€ / KG",
Pasta Pot Cogumelos,KNORR,Emb. 0.07 KG,"1,88€","26,86€ / KG",
Detergente Casa de Banho Spray Recarga,CIF,Emb. 0.07 LT,"1,89€","27,00€ / LT",
MÁSCARA VIAGEM,RIVERSIDE,Emb. 1 UNID.,"2,99€","2,99€ / UNID.",
Pano Microfibra,VILEDA,Emb. 2 UNID.,"3,95€","1,98€ / UNID.",
Feijão Frade Seco,NOTRE JARDIN,Emb. 0.5 KG,"1,02€","2,04€ / KG",
Queijo Curado Vaca,SNR,Emb. 0.22 KG,"3,09€","14,05€ / KG",
Preparado de Carne Bovino Picada,FERIAL,Emb. 1 KG,"8,97€","8,97€ / KG",
Bolachas Digestive Go Canela 6 Saquetas,TRIUNFO,Emb. 0.171 KG,"1,68€","9,82€ / KG",
Vinho do Porto Offley Ruby,OFFLEY,Garrafa 0.75 LT,"4,69€","6,25€ / LT",
Cillit Bang Bolor & Sujidade,CILLIT BANG,Emb. 0.5 LT,"2,24€","4,48€ / LT",
Croissant Maxi Creme Sabor a Baunilha,CHIPICAO,Emb. 0.08 KG,"1,23€","15,38€ / KG",
AZEITONA VERDE S/CAROCO -25% TEOR SAL,RUSTICA,Emb. 0.335 KG,"1,30€","3,88€ / KG",
Chá de Cidreira,,Emb. 25 SAQ.,"0,79€","0,03€ / SAQ.",
Caramelos de Leite,COPAÍNS COPINES,Emb. 0.25 KG,"1,10€","4,40€ / KG",
Manteiga Magra Baixo Teor Sal,PRÉSIDENT,Emb. 0.25 KG,"2,54€","10,16€ / KG",
Azeite Maduras,OLIVEIRA DA SERRA,Emb. 0.75 LT,"6,18€","8,24€ / LT",
CORTINA DUCHE 180X200 BRANCO,SILLAGE,Emb. 1 UNID.,"4,49€","4,49€ / UNID.",
Pensos Higiénicos Maxi com Alas,EVAX,Emb. 11 UNID.,"1,98€","0,18€ / UNID.",
Cogumelo Marron,,Emb. 0.3 KG,"2,09€","6,97€ / KG",
Pão de Forma Multicereal,EPI D'OR,Emb. 0.45 KG,"1,54€","3,42€ / KG",
Barra Cereais Maçã Verde,GRAINEA,Emb. 0.126 KG,"1,15€","9,13€ / KG",
Palmiers,,Emb. 0.3 KG,"1,69€","5,63€ / KG",
Champô Elvive Total Repair 5,L'ORÉAL PARIS,Emb. 0.4 LT,"5,98€","14,95€ / LT",
Alimento Seco para Cão Carne de Vaca e Cenoura,TOUS MES AMIS,Emb. 1 KG,"2,59€","2,59€ / KG",
NECTAR MULTIFRUTOS SEM ADICAO DE AÇÚCARES,JAFADEN,Emb. 1 LT,"1,39€","1,39€ / LT",
Limpeza Cif Cozinha Eco Recarga Spray,CIF,Emb. 0.07 LT,"1,89€","27,00€ / LT",
Dentífrico com Flúor Fresh Gel,COLGATE,Emb. 0.075 LT,"2,48€","33,07€ / LT",
Conjunto de 3 Martelos,ECO+,Emb. 3 UNID.,"10,70€","3,57€ / UNID.",
Conjunto de 9 Chaves Torx,FOXTER,Emb. 9 UNID.,"6,39€","0,71€ / UNID.",
TABUA ENCHIDOS,ST AZAY,,"3,45€",/ Unid.,
Tostas Briochés Nature,EPI D'OR,Emb. 0.125 KG,"1,38€","11,04€ / KG",
KINDER BUENO WHITE T2X4,KINDER BUENO,Emb. 0.16 KG,"2,44€","15,25€ / KG",
Queijo Fatiado -50% Gordura 2X200 g,LIMIANO,Emb. 0.4 KG,"4,58€","11,45€ / KG",
FEIJAO VERDE M.FINO M.GUIA,NOTRE JARDIN,Emb. 0.22 KG,"0,99€","4,50€ / KG",
PENSOS INCONTINENCIA MULHER MAXI,CHORYS,Emb. 12 UNID.,"2,39€","0,20€ / UNID.",
DESODORIZANTE STICK MARINE MEN 50ML,CARRÉ HOMME,Emb. 0.05 LT,"2,10€","42,00€ / LT",
Arroz Agulha,BELMONTE,Emb. 1 KG,"1,03€","1,03€ / KG",
Pistácio Torrado C/ Sal,MARQUE REPERE,Emb. 0.25 KG,"5,59€","22,36€ / KG",
LIMPA VIDROS AUTO 5 L 5L TECH9,TECH9,Emb. 5 LT,"2,39€","0,48€ / LT",
Pastilha Elástica Senses Sabor Melancia 3x23g,TRIDENT,Emb. 0.069 KG,"2,58€","37,39€ / KG",
Alcachofra,,1 Unid. = 0.34 KG (aprox.),"4,99€/kg","1,70€ / Unid.",
Feijão Verde Extra Finos Ultracongeladas,NOTRE JARDIN,Emb. 1 KG,"2,03€","2,03€ / KG",
Filete Cavala em Azeite Virgem,BOM PETISCO,Emb. 0.12 KG,"2,39€","19,92€ / KG",
Batom Lasting Finish Drop of Sherry 058,RIMMEL,Emb. 1 UNID.,"8,98€","8,98€ / UNID.",
FIAMBRE PERNA EXTRA FATIADO,CAMPO FINO,Emb. 0.15 KG,"1,29€","8,60€ / KG",
ALICATE UNIVERSAL 180MM,FOXTER,Emb. 1 UNID.,"4,96€","4,96€ / UNID.",
Cornetto de Morango 6x90 ml,OLÁ,Emb. 0.54 LT,"4,98€","9,22€ / LT",
Escova Dentes Interdental Médio,AQUAFRESH,Emb. 3 UNID.,"4,29€","1,43€ / UNID.",
Pão de Forma,EPI D'OR,Emb. 0.5 KG,"0,89€","1,78€ / KG",
Café Moagem Universal Colombia,DELTA,Emb. 0.22 KG,"5,11€","23,23€ / KG",
Vinho Regional Alentejo Tinto,REAL LAVRADOR,Garrafa 0.75 LT,"2,39€","3,19€ / LT",
Manteiga sem Sal,LES CROISÉS,Emb. 0.25 KG,"2,29€","9,16€ / KG",
Verniz de Unhas 60 Segundos 315,RIMMEL,Emb. 1 UNID.,"5,58€","5,58€ / UNID.",
Suspiros,,Emb. 0.09 KG,"2,00€","22,22€ / KG",
Alimento Seco P/ Gatos Aves Cenoura Legumes e Leite,LYCAT,Emb. 2 KG,"4,49€","2,25€ / KG",
Groselha,ALBERGARIA,Garrafa 1 LT,"4,18€","4,18€ / LT",
Champô Repara Azeite de Argão de Marrocos,HERBAL ESSENCES,Emb. 0.4 LT,"3,99€","9,98€ / LT",
Conjunto de 4 Recargas Neutras Pastilha,FOXTER,Emb. 0.45 KG,"7,10€","15,78€ / KG",
Fraldas Activity Tamanho 4 9-14Kg,DODOT,Emb. 48 UNID.,"11,89€","0,25€ / UNID.",
Pizza Fiambre Queijo 3x350g,TURINI,Emb. 1.05 KG,"4,49€","4,28€ / KG",
"ALIMENT BEBE: SOBREMESA LACTEA SEMOLA, BAUNILHA +6M 4X100G",BIO VILLAGE BEBE,Emb. 0.4 KG,"2,19€","5,48€ / KG",
Mortadela de Peru com Azeitonas,,1 Unid. = 0.16 KG (aprox.),"7,99€/kg","1,28€ / Unid.",
Ambientador Gel Lavanda,,Emb. 1 UNID.,"0,86€","0,86€ / UNID.",
Guardanapos Papel Kraft 25Cm,HOMESIDE,Emb. 50 UNID.,"0,99€","0,02€ / UNID.",
Bebida soja Original 3x250ml,ALPRO,Emb. 0.75 LT,"1,79€","2,39€ / LT",
Álcool Canforado HIDRO 250ml,HIDRO,Emb. 0.25 LT,"2,09€","8,36€ / LT",
Proteção de Dentes e Gengivas Menta,LISTERINE,Emb. 0.25 LT,"3,98€","15,92€ / LT",
Sobremesa de Soja Pistachio,NAT&VIE,Emb. 0.4 KG,"1,34€","3,35€ / KG",
COLORACAO CHOCOLATE 5.51 S/AMONIACO,VITANOVE,Emb. 1,"3,64€","3,64€ /",
MÁQUINA BARBEAR DESCARTAVEIS 2 LAMINAS,CARRÉ HOMME,Emb. 10 UNID.,"1,69€","0,17€ / UNID.",
Bebida Espirituosa London Gin,BRIGHTON'S,Garrafa 0.7 LT,"6,99€","9,99€ / LT",
Costeletas do Acém Novilho,,1 Unid. = 0.4 KG (aprox.),"8,49€/kg","3,40€ / Unid.",
VELA ANIVERSARIO C/ NUMERO+SUPORTE,ARDENCE,Emb. 1 UNID.,"1,29€","1,29€ / UNID.",
Bolachinhas Criança,BLÉDINA,Emb. 0.125 KG,"2,68€","21,44€ / KG",
Rolo de Cozinha Maxi Absorção,RENOVA,Emb. 4 ROLOS,"2,58€","0,65€ / ROLOS",
Espumante Reserva Doce,RAPOSEIRA,Garrafa 0.75 LT,"7,49€","9,99€ / LT",
Ração seca para gato digestão sensível c/ truta,ULTIMA,Emb. 1.5 KG,"13,28€","8,85€ / KG",
Limpa Madeiras Brilhante Secagem Rápida,SONASOL,Emb. 1.1 LT,"2,79€","2,54€ / LT",
Aditivo roupa spray roupa branca,VANISH,Emb. 0.75 LT,"5,19€","6,92€ / LT",
Puré de Maçã Biológico 4x100g,,Emb. 0.4 KG,"1,89€","4,73€ / KG",
Azeite Clássico,OLIVEIRA DA SERRA,Garrafa 0.75 LT,"5,68€","7,57€ / LT",
Desodorizante Spray Sport Cool,DOVE,Emb. 0.05 LT,"2,39€","47,80€ / LT",
Óleo Intense 4-23 Cereja Profundo,SYOSS,,"6,24€",/ Unid.,
AGRAFADOR Nº26/6 + 400AGRAFOS,ESQUISSE,Emb. 1 UNID.,"2,45€","2,45€ / UNID.",
Miolo de Amendoim Caramelizado,MARQUE REPERE,Emb. 0.25 KG,"1,89€","7,56€ / KG",
SNACK BATATA SABOR ESPECIARIAS,TOKAPI,Emb. 0.17 KG,"1,75€","10,29€ / KG",
Crepes com Manteiga,P'TIT DÉLI,Emb. 0.3 KG,"2,00€","6,67€ / KG",
Iogurte Grego Natural,DÉLISSE,Emb. 1 KG,"2,65€","2,65€ / KG",
Toalhitas Proteção Cores,WOOLITE,Emb. 10 UNID.,"3,49€","0,35€ / UNID.",
Biscoitos Revestidos com Chocolate Branco,P'TIT DÉLI,Emb. 0.15 KG,"0,79€","5,27€ / KG",
Creme Depilatório Duche Peles Normais,VEET,Emb. 0.15 LT,"6,64€","44,27€ / LT",
Mini Pizza Queijo e Fiambre Ultracongelado 9 Unid.,PICCOLINIS,Emb. 0.27 KG,"3,98€","14,74€ / KG",
"CANETA ROLLER GEL RETRATIL PRETA 0,5MM",ESQUISSE,Emb. 1 UNID.,"0,60€","0,60€ / UNID.",
Wafers de Chocolate,TRIUNFO,Emb. 0.146 KG,"1,19€","8,15€ / KG",
Bolachas Maria Oro,CUÉTARA,Emb. 0.2 KG,"1,03€","5,15€ / KG",
"Escova P/ Loiça ""Lola""",,Emb. 1 UNID.,"0,69€","0,69€ / UNID.",
Conhaque Royal Spirit,MACIEIRA,Garrafa 0.7 LT,"10,99€","15,70€ / LT",
Alimento Seco P/ Gato Especial Pele e Pêlo,PURINA,Emb. 0.8 KG,"6,98€","8,73€ / KG",
Mini Mousse de Frutos 6x74g,DÉLISSE,Emb. 0.444 KG,"2,02€","4,55€ / KG",
Palmiers Kids,DU BOIS DE LA ROCHE,Emb. 0.1 KG,"1,08€","10,80€ / KG",
Tarte de Nata,,Emb. 0.5 KG,"5,99€","11,98€ / KG",
DESODORIZANTE AERO DARK TEMPTATION,AXE,Emb. 0.15 LT,"3,29€","21,93€ / LT",
COOKIES COM RECHEIO DE CREME DE AVELAS,P'TIT DÉLI,Emb. 0.2 KG,"1,96€","9,80€ / KG",
Lixívia Frescura do Campo,NEOBLANC,Emb. 2 LT,"2,14€","1,07€ / LT",
Aguardente Velha,CR&F,Emb. 0.7 LT,"17,49€","24,99€ / LT",
Cenoura,,1 Unid. = 0.1 KG (aprox.),"0,69€/kg","0,07€ / Unid.",
CUECA INCONTINENCIA ABSORCAO PLUS MEDIA,CHORYS,Emb. 12 UNID.,"7,99€","0,67€ / UNID.",
Concentrado de Manga,SUNQUICK,Garrafa 0.58 LT,"4,39€","7,57€ / LT",
Mix de Aperitivos Temperados,TOKAPI,Emb. 0.4 KG,"4,01€","10,03€ / KG",
"ATUM COM GRAO,RAMIREZ,120G",RAMIREZ,,"1,29€",/ Unid.,
Cillit Bang Limpa Vidros 500ML x12,CILLIT BANG,Emb. 0.5 LT,"2,24€","4,48€ / LT",
Amaciador Concentrado Flores do Campo,HYPERDOU,Emb. 72 DOSES,"1,59€","0,02€ / DOSES",
Barrinhas P/ Canários sabor a Mel,TOUS MES AMIS,Emb. 0.06 KG,"1,65€","27,50€ / KG",
ENVELOPE ALMOFADADO 250X350MM,ESQUISSE,Emb. 5 UNID.,"2,49€","0,50€ / UNID.",
ESCADOTE 2 DEGRAUS,ECO+,Emb. 1 UNID.,"16,99€","16,99€ / UNID.",
Lenços de Bolso Menta Sensitive 4 Folhas,RENOVA,Emb. 6 UNID.,"0,98€","0,16€ / UNID.",
Alimento P/ Cão Adulto Pequeno P/ Controlo do Peso,PURINA,Emb. 0.8 KG,"5,71€","7,14€ / KG",
Vinho Branco,COMP DO VINHO,Emb. 1 LT,"0,89€","0,89€ / LT",
Iogurte Líquido S/ Lactose Morango Banana 4 Unid.,YOGGI,Emb. 0.64 KG,"2,19€","3,42€ / KG",
Cozer de Novilho,,1 Unid. = 0.6 KG (aprox.),"4,99€/kg","2,99€ / Unid.",
Iogurte Bifidus Activia Natural 4 Unid.,DANONE,Emb. 0.48 KG,"1,99€","4,15€ / KG",
Leite UHT Meio Gordo,AGROS,Emb. 1 LT,"0,83€","0,83€ / LT",
ACHOCOLATADO GRANULADO,BON CHOCO,0.400 0,"1,99€",inf€ /,
Pantene Fixação Ultra Forte Laca 300ml,PANTENE PV,Emb. 0.3 LT,"3,74€","12,47€ / LT",
Chá de Frutos Vermelhos,TISÉA,Emb. 25 SAQ.,"1,19€","0,05€ / SAQ.",
Tablete de Chocolate Extrafino C/ Avelã,NESTLÉ,Emb. 0.123 KG,"1,88€","15,28€ / KG",
Ice Tea de Pêssego 3x20 cl,LIPTON,Emb. 0.6 LT,"1,17€","1,95€ / LT",
Palitos de La Reine Mousse d´Or,DU BOIS DE LA ROCHE,Emb. 0.2 KG,"2,88€","14,40€ / KG",
Discos Activos Gel WC Lime Zest,PATO,Emb. 0.036 LT,"4,48€","124,44€ / LT",
Vinagre de Sidra,RUSTICA,Garrafa 0.5 LT,"0,35€","0,70€ / LT",
Dentífrico e Elixir Expert Branqueador,DENTAMYL,Emb. 0.075 LT,"0,98€","13,07€ / LT",
Conserva de Azeitona Verde Descaroçada,RUSTICA,Frasco 0.36 KG,"1,19€","3,31€ / KG",
AGUA MICELAR BIO,BIONAÏA,Emb. 0.4 LT,"2,95€","7,38€ / LT",
CROQUETES GATINHO PREMIUM 450G LYCAT,PLENIMA,Emb. 0.45 KG,"2,19€","4,87€ / KG",
Gelatina em Pó Ananás 2x85g,TABLIER BLANC,Emb. 0.17 KG,"0,94€","5,53€ / KG",
Azeite Virgem,RUSTICA,Garrafa 0.75 LT,"3,09€","4,12€ / LT",
Refrigerante com Gás Ananás,SUMOL,Garrafa 1.25 LT,"1,38€","1,10€ / LT",
COMINHOS MOIDOS SAQUETA,RUSTICA,Emb. 0.05 KG,"0,79€","15,80€ / KG",
IOGURTES DE LEITE GORDO VARIOS AROMAS,DÉLISSE,Emb. 1 KG,"2,79€","2,79€ / KG",
Covete Endivia Branca Org Esp 450G MARCA GUIA,,Emb. 0.45 KG,"2,59€","5,76€ / KG",
Galetes Arroz Cobertas de Chocolate Biológicas,,Emb. 0.09 KG,"1,45€","16,11€ / KG",
MOLHO PARA BATATAS FRITAS,RUSTICA,Emb. 0.255 KG,"1,30€","5,10€ / KG",
DETERGENTE EM PO SABAO MARSELHA P/ROUPA 50D,XÉOR,,"4,99€",/ Unid.,
B&J Netflix & Chill'D 465ml,,Emb. 0.465 LT,"6,78€","14,58€ / LT",
Pacotinho de Cereais e Mel,NESTUM,Emb. 0.08 KG,"0,98€","12,25€ / KG",
Pão de Hambúrguer Mini,EPI D'OR,Emb. 0.25 KG,"1,29€","5,16€ / KG",
MASSA TORTELLINI RICOTTA ESPINAFRES,TURINI,Emb. 0.3 KG,"1,59€","5,30€ / KG",
Pensos Diários Ecológicos,UNÍ VERT,Emb. 30 UNID.,"1,20€","0,04€ / UNID.",
Açúcar Branco de Cana,SIDUL,Emb. 1 KG,"1,69€","1,69€ / KG",
Creme Depilatório Peles Normais,VEET,Emb. 0.2 LT,"6,64€","33,20€ / LT",
Sementes de Quinoa Biológicas,,Emb. 0.5 KG,"3,59€","7,18€ / KG",
Batatas Fritas Palha,POM'LISSE,Emb. 0.16 KG,"0,89€","5,56€ / KG",
ALIMENTO PARA ROLAS,ECO+,Emb. 3 KG,"2,99€","1,00€ / KG",
NATAS FRESCAS,DÉLISSE,Emb. 0.2 KG,"1,07€","5,35€ / KG",
