Nome,Marca,Quantidade,Preço Primário,Preço Por Unidade,Promo
B&J ND Cookie Dough 465ml,,Emb. 0.465 LT,"4,99€","10,73€ / LT",
Sumo Refrigerado Morango,SUNNY DELIGHT,Emb. 0.31 Lt,"0,78€","2,52€ / Lt",
Vinho Regional Alentejo Branco,MONSARAZ,Garrafa 0.75 LT,"2,99€","3,99€ / LT",
PINCEIS Nº 8/10/12,ESQUISSE,Emb. 3 UNID.,"1,39€","0,46€ / UNID.",
Creme Flamengo,PRÉSIDENT,Emb. 0.125 KG,"2,09€","16,72€ / KG",
DESFIADO CARNE PREMIUM P/ GATO ADULTO 4X85G,LYCAT,Emb. 4 UNID.,"1,89€","0,47€ / UNID.",
Espumante de Limão,BAR ROYAL,Garrafa 0.75 LT,"3,45€","4,60€ / LT",
Cuscus Aves e Salsichas Merguez,CÔTÉ TABLE,Emb. 0.98 KG,"4,29€","4,38€ / KG",
Leite de Cabra UHT Meio Gordo,PRÉSIDENT,Emb. 1 LT,"2,39€","2,39€ / LT",
Filete Primavera com Alho e Ervas Aromáticas 2 Unid.,IGLO,Emb. 0.225 KG,"3,99€","17,73€ / KG",
Nata UHT,MIMOSA,Emb. 0.2 LT,"0,88€","4,40€ / LT",
Bebida Energética Energy Drink,RED BULL,Lata 0.25 LT,"1,38€","5,52€ / LT",
IOGURTES DE LEITE GORDO VARIOS AROMAS,DÉLISSE,Emb. 1 KG,"2,65€","2,65€ / KG",
Feijão Branco Seco,NOTRE JARDIN,Emb. 0.5 KG,"0,99€","1,98€ / KG",
Sobremesa Láctea de Alperce +6 Meses,BIO VILLAGE BEBE,Emb.0 0.4 KG,"2,29€","5,73€ / KG",
Massa de Pimentão,RUSTICA,Frasco 0.2 KG,"0,89€","4,45€ / KG",
Alimento Seco Gato Croquetes Frango e Cereais,ECO+,Emb. 4 KG,"5,79€","1,45€ / KG",
Desodorizante Spray Sport Cool,REXONA,Emb. 0.15 LT,"2,54€","16,93€ / LT",
Vinho Branco Adamado,FAISÃO,Garrafa 1 LT,"1,89€","1,89€ / LT",
Miolo Noz Pedaços,MARQUE REPERE,Emb. 0.2 KG,"2,59€","12,95€ / KG",
LIEGEOIS CHOCOLATE,DÉLISSE,Emb. 1.2 KG,"3,99€","3,33€ / KG",
Detergente Líquido Máquina Roupa,GAMA,Emb. 100 DOSES,"9,99€","0,10€ / DOSES",
Farinha Rainha Especial P/ Bolos,NACIONAL,Emb. 1 KG,"1,23€","1,23€ / KG",
Cápsulas de Chá Marrakesh Style Tea,DOLCE GUSTO,Emb. 16 DOSES,"5,75€","0,36€ / DOSES",
"AQUAFRESH INTENSE CLEAN,,2x75ML",AQUAFRESH,,"3,99€",/ Unid.,
"KINDER BUENO CLASSICO, T2X4",KINDER BUENO,Emb. 0.172 KG,"2,44€","14,19€ / KG",
CARREGADOR +2 PILHAS R03 AAA850MAH,FOXTER,Emb. 1 UNID.,"11,99€","11,99€ / UNID.",
CRACKERS 3X100G,TOKAPI,Emb. 0.3 KG,"1,59€","5,30€ / KG",
Champô Leite de Coco,HERBAL ESSENCES,Emb. 0.4 LT,"3,99€","9,98€ / LT",
"AQUAFR ELIXIR MULTIACT,,500ML",AQUAFRESH,,"5,48€",/ Unid.,
Miolo de Amêndoa Torrada,MARQUE REPERE,Emb. 0.2 KG,"3,99€","19,95€ / KG",
Alimento Seco para Gato Sterilcat Carne Vaca,PURINA ONE,Emb. 1.5 KG,"10,99€","7,33€ / KG",
Caldo de Galinha,KNORR,Emb. 0.252 KG,"2,39€","9,48€ / KG",
Cracker Integral,CUÉTARA,Emb. 0.2 KG,"1,19€","5,95€ / KG",
Tablete de Chocolate Preto com Pedaços de Amêndoas Torradas Biológico,,Emb. 0.1 KG,"1,99€","19,90€ / KG",
AMACIADOR ROUPA SUAVE,HYPERDOU,Emb. 4 LT,"2,49€","0,62€ / LT",
Desodorizante Roll On Talc Soft,DOVE,Emb. 0.05 LT,"2,69€","53,80€ / LT",
Nata com 3 Queijos,PARMALAT,Emb. 0.2 LT,"1,19€","5,95€ / LT",
ENVELOPE SILICONE KRAFT 162X229MM,ESQUISSE,Emb. 25 UNID.,"1,99€","0,08€ / UNID.",
Vinagre de Vinho Branco,RUSTICA,Garrafa 0.5 LT,"0,49€","0,98€ / LT",
Pacotinho de Multifrutas S/ Glúten +6 meses,NESTLÉ BEBÉ,Emb. 0.09 KG,"0,98€","10,89€ / KG",
Tablete de Chocolate e Leite C/ Cereais Crocantes,CRUNCH,Emb. 0.1 KG,"1,97€","19,70€ / KG",
Iogurte Líquido Natural 0% 6 Unid.,ACTIMEL,Emb. 0.6 KG,"2,59€","4,32€ / KG",
BARRA CEREAIS FIGO,GRAINEA,Emb. 0.126 KG,"1,49€","11,83€ / KG",
Chiclets de Morango 12 Unid.,CHICLETS,Emb. 0.017 KG,"0,95€","55,88€ / KG",
Melão Verde,,1 Unid. = 2.8 KG (aprox.),"0,89€/kg","2,49€ / Unid.",
Espuma Cabelo Styling Flexible Curls,NIVEA,Emb. 0.15 LT,"3,95€","26,33€ / LT",
Loção Spray Cocoa Radiante,VASELINE,Emb. 0.19 LT,"3,59€","18,89€ / LT",
FITA COLA TRANSPARENTES 25M 5UN,ECO+,Emb. 5 UNID.,"1,99€","0,40€ / UNID.",
Cereais Zero Flocos de Milho,NACIONAL,Emb. 0.375 KG,"1,74€","4,64€ / KG",
Brioches com Recheio Chocolate 8Unid.,EPI D'OR,Emb. 0.31 KG,"2,29€","7,39€ / KG",
Amaciador concentrado rosa e rosmaninho,SURF,Emb. 90 DOSES,"3,49€","0,04€ / DOSES",
Amaciador Concentrado Flores do Campo,HYPERDOU,Emb. 72 DOSES,"1,75€","0,02€ / DOSES",
Glade Automatic Spray Recarga Relax Zen,GLADE,Emb. 0.269 LT,"3,59€","13,35€ / LT",
Bebida à Base de Arroz,NAT&VIE,Emb. 1 LT,"1,39€","1,39€ / LT",
Cerveja com Álcool 6x33cl,CRISTAL,Emb. 1.98 LT,"2,89€","1,46€ / LT",
Infusão de Canela e Maça,LIPTON,Emb. 0.044 KG,"1,94€","44,09€ / KG",
Iogurte Grego Natural 4 Unid.,YAOS,Emb. 0.44,"2,29€","5,20€ /",
Champô Color Revitalizante,TRESEMMÉ,Emb. 0.9 LT,"6,59€","7,32€ / LT",
Fraldas Incontinência Super P,LINDOR,Emb. 40 UNID.,"18,98€","0,47€ / UNID.",
DETERGENTE GEL EXPRESS - TIRA NODOAS 2EM1,EPSIL,Emb. 0.25 LT,"1,69€","6,76€ / LT",
BEBIDA SOJA FRUTOS VERMELHOS 3x250ML,ALPRO,Emb. 0.75 LT,"1,79€","2,39€ / LT",
"ATUM FILET MANJERICÃO&TOMATE SECO, 120G",TENÓRIO,Emb. 0.12 KG,"2,29€","19,08€ / KG",
Massa Cotovelinhos,ECO+,Emb. 0.5 KG,"0,65€","1,30€ / KG",
BOLACHAS PEQUENO ALMOCO CHOCOLATE,P'TIT DÉLI,Emb. 0.6 KG,"2,98€","4,97€ / KG",
Escovas Júnior,AQUAFRESH,Emb. 1 UNID.,"3,08€","3,08€ / UNID.",
Iogurte de Pêra 4 Unid.,IOGOLINO,Emb. 0.4 KG,"2,28€","5,70€ / KG",
CREME HIDRATANTE PELE SECA/SENSIVEL 50ML,INELL,Emb. 0.05 LT,"2,99€","59,80€ / LT",
Pantene Protect & Style Laca 300ml,PANTENE PV,Emb. 0.3 LT,"3,74€","12,47€ / LT",
Bebida à Base de Aveia,NAT&VIE,Emb. 1 LT,"1,39€","1,39€ / LT",
Gel Sanitário Anti-calcário,HARPIC,Emb. 0.75 LT,"1,94€","2,59€ / LT",
CREME DEPILATORIO PELE SENSIVEL 100ML 100ML SLISS,SLISS,,"1,75€",/ Unid.,
VASSOURA INTERIOR VINIL,SILLAGE,Emb. 1 UNID.,"1,99€","1,99€ / UNID.",
Pasta Arquivo Lombada Larga Marmoreada,ESQUISSE,Emb. 1 UNID.,"1,89€","1,89€ / UNID.",
RANCHO,CÔTÉ TABLE,Emb. 0.25 KG,"2,98€","11,92€ / KG",
SPRAY LIMPA TABLIER 1 L 1L TECH9,TECH9,Emb. 1 LT,"3,19€","3,19€ / LT",
GRAO DE BICO LATAMGUIA,NOTRE JARDIN,Emb. 0.425 KG,"0,75€","1,76€ / KG",
Pantene Caracóis Perfeitos Champô 3 Em 1,PANTENE,Emb. 0.3 LT,"4,98€","16,60€ / LT",
PAO HAMBURGUER BRIOCHE,EPI D'OR,Emb. 0.3 KG,"1,39€","4,63€ / KG",
Bebida em Pó Sabor Tropical,TANG,Emb. 0.03 KG,"0,79€","26,33€ / KG",
Gel Anti-Calcário Hygiene Elimina Bactérias,CALGON,Emb. 1.5 LT,"12,74€","8,49€ / LT",
Iogurte Líquido Morango 6 Unid.,YOCO,Emb. 0.54,"2,29€","4,24€ /",
Puré de Tomates Biológico,,Emb. 0.72 LT,"1,95€","2,71€ / LT",
LAPIS DE COR 12UN,ECO+,Emb. 12 UNID.,"1,39€","0,12€ / UNID.",
Bolachas de Chocolate com Pepitas de Chocolate,ECO+,Emb. 0.2 KG,"0,97€","4,85€ / KG",
Leite Bem Essencial UHT Gordo,MIMOSA,Emb. 1 LT,"1,13€","1,13€ / LT",
Desodorizante Spray Jasmim Bio,BIONAÏA,Emb. 0.1 LT,"1,83€","18,30€ / LT",
Queijo Pasta Dura Cozida,LES CROISÉS,Emb. 0.2 KG,"3,19€","15,95€ / KG",
POSTA DE PESCADA Nº3 COZER,PÊCHE OCÉAN,Emb. 0.6 KG,"4,69€","7,82€ / KG",
SOBREMESA PISTACHE,DÉLISSE,Emb. 0.5 KG,"1,59€","3,18€ / KG",
Conserva Cogumelos Inteiros,NOTRE JARDIN,Emb. 0.355 KG,"1,29€","3,63€ / KG",
Cerveja com Álcool 20x25cl,SUPER BOCK,Emb. 5 LT,"9,49€","1,90€ / LT",
Cuecas Incontinência Discreet Pants Plus,AUSONIA,Emb. 8 UNID.,"8,99€","1,12€ / UNID.",
STICKS RICOS BOVINO P / CAO 3UN,TOUS MES AMIS,,"0,79€",/ Unid.,
TOMATE CONCENTRADO BISNAGA BIO,,Emb. 0.2 KG,"1,49€","7,45€ / KG",
Bife chã de Fora de Novilho,,1 Unid. = 0.5 KG (aprox.),"9,48€/kg","4,74€ / Unid.",
Milho P/ Pipocas,MARQUE REPERE,Emb. 0.25 KG,"0,49€","1,96€ / KG",
Queijo de Ovelha Curado,QUEIJO DE NISA,Emb. 0.3 KG,"7,49€","24,97€ / KG",
Bife Pojadouro de Novilho,,1 Unid. = 0.25 KG (aprox.),"9,48€/kg","2,37€ / Unid.",
Crepes de Chocolate 8x32g,P'TIT DÉLI,Emb. 0.256 KG,"1,99€","7,77€ / KG",
Queijo Fatiado Flamengo,TERRA NOSTRA,Emb. 0.2 KG,"2,19€","10,95€ / KG",
Pastéis de Bacalhau 10 Unid.,SNR,Emb. 0.325 KG,"3,45€","10,62€ / KG",
Condicionador Express para Pontas Espigadas em Spray,GLISS,Emb. 0.2 LT,"3,24€","16,20€ / LT",
Papel Higiénico 3 Folhas Acolchoado,SCOTTEX,Emb. 9 ROLOS,"5,89€","0,65€ / ROLOS",
POLPA DE TOMATE COM CEBOLA E ALHO,TURINI,Garrafa 0.5 KG,"1,29€","2,58€ / KG",
Conserva de Feijão Branco Cozido,NOTRE JARDIN,Lata 0.85 KG,"0,99€","1,16€ / KG",
Salsa Picada,RUSTICA,Emb. 0.25 KG,"2,39€","9,56€ / KG",
Cenoura Ripada,,Emb. 0.2 KG,"0,59€","2,95€ / KG",
Dentífrico Max White Cool Mint,COLGATE,Emb. 0.075 LT,"4,79€","63,87€ / LT",
Bebida Energética Ultra White Energy Zero Açúcar,MONSTER ENERGY,Emb. 0.05 LT,"1,20€","24,00€ / LT",
Bolachas Maria Dorada,GULLÓN,Emb. 0.6 KG,"3,39€","5,65€ / KG",
ALGODAO,PRIMOPLAST,Emb. 0.1 KG,"0,75€","7,50€ / KG",
Mácara Rosto Filme Purificante Alisante,INELL,Emb. 2 UNID.,"1,39€","0,70€ / UNID.",
MOUSSELINES P/ GATO 4X85G,LYCAT,Emb. 4 KG,"2,49€","0,62€ / KG",
PESSEGO EM CALDA,DOUCEUR DU VERGER,Emb. 0.82 KG,"2,39€","2,91€ / KG",
Bolachas Ovos Dinossauros,ARTIACH,Emb. 0.14 KG,"2,01€","14,36€ / KG",
Presunto Fatiado,DAMATTA,Emb. 0.07 KG,"1,98€","28,29€ / KG",
SOBREMESA TIRAMISU,DÉLISSE,Emb. 0.5 KG,"4,29€","8,58€ / KG",
Johnson\'s Baby Condicionador Penteia Fácil,JOHNSON'S BABY,Emb. 0.5 LT,"5,39€","10,78€ / LT",
RAVIOLI CARNE VACA MOLHO ITALIANO,CÔTÉ TABLE,Emb. 0.8 KG,"2,19€","2,74€ / KG",
Vodka Smirnoff Red,SMIRNOFF,Garrafa 0.7 LT,"12,99€","18,56€ / LT",
Esfregão Salva Unhas Comfort,SCOTCH BRITE,Emb. 2 UNID.,"1,89€","0,95€ / UNID.",
BATOM HIDRATANTE CLASSICO 2UN,INELL,Emb. 2 UNID.,"1,59€","0,80€ / UNID.",
PALMIERS C/ COBERTURA CHOCOLATE,P'TIT DÉLI,Emb. 0.23 KG,"1,69€","7,35€ / KG",
Néctar Essencial Maça 3x110ml,COMPAL,Emb. 0.33 LT,"1,79€","5,42€ / LT",
Sobremesa Gelado Chocolate Brownie,CARTE D'OR,Emb. 0.9 LT,"3,29€","3,66€ / LT",
MISTURA DE LEGUMES A VAPOR,NOTRE JARDIN,Emb. 0.4 KG,"1,59€","3,98€ / KG",
Café Cápsulas Pack Intensidade,DELTA Q,Emb. 40 CAPS.,"12,99€","0,32€ / CAPS.",
BLOCO NOTAS ADESIVO 75X75MM 2X100UN,ESQUISSE,Emb. 2 UNID.,"1,39€","0,70€ / UNID.",
Óleo Corporal Elixir de Argão,NATURAL HONEY,Emb. 0.3 LT,"5,19€","17,30€ / LT",
Pizza Fresca 3 Queijos,TURINI,Emb. 0.45 KG,"2,59€","5,76€ / KG",
AMACIADOR CONCENTRADO LIRIOS E MORANGOS 72 DOSES,HYPERDOU,Emb. 2 LT,"1,75€","0,88€ / LT",
Óleo de Argão,PANTENE,Emb. 0.1 LT,"9,98€","99,80€ / LT",
"""BLANQUETTE"" DE VITELA E ARROZ",CÔTÉ TABLE,Emb. 0.285 KG,"2,49€","8,74€ / KG",
Refrigerante C/ Gás Laranja,FANTA,Garrafa 1.5 LT,"1,00€","0,67€ / LT",
Pudim Flan Caramelo 12x100g,ECO+,Emb. 1.2 KG,"1,69€","1,41€ / KG",
Fio de Linho 90Metros,FOXTER,Emb. 1 UNID.,"1,99€","1,99€ / UNID.",
Vinho Regional Alentejo Tinto,REGUENGOS,Garrafa 0.75 LT,"4,49€","5,99€ / LT",
Tiras P/ Porcos da Índia Sabor Mel,TOUS MES AMIS,Emb. 0.11 KG,"1,85€","16,82€ / KG",
Panela 24Cm,ECO+,Emb. 1 UNID.,"12,95€","12,95€ / UNID.",
Alimento Seco P/ Gato Adulto Frango e Cereais,PURINA ONE,Emb. 0.8 KG,"6,89€","8,61€ / KG",
Pensos Higiénicos Diários Maxi Aloe,CAREFREE,Emb. 48 UNID.,"3,99€","0,08€ / UNID.",
Refrigerante S/ Gás Maçã/Cassis/Framboesa,JAFUN,Emb. 2 LT,"1,89€","0,95€ / LT",
CORANTES ALIMENTARES X3,TABLIER BLANC,Emb. 0.018 LT,"1,95€","108,33€ / LT",
Batata Vermelha Assar,,Emb. 1 KG,"0,99€","0,99€ / KG",
Gin Premium Pink,GORDON'S,Garrafa 0.7 LT,"17,45€","24,93€ / LT",
Sabonete Sólido Limão Manjericão,MANAVA,Emb. 2 UNID.,"1,00€","0,50€ / UNID.",
Conserva de Azeitona Preta em Rodelas,RUSTICA,Frasco 0.36 KG,"0,99€","2,75€ / KG",
Bolachas Digestivas Aveia,TRIUNFO,Emb. 0.171 KG,"1,59€","9,30€ / KG",
"Infusão Time do Relax de Camomila, Lavanda, Tília e Baunilha",LIPTON,Emb. 20 SAQS,"1,94€","0,10€ / SAQS",
LANTERNA FRONTAL,FOXTER,Emb. 1 UNID.,"6,95€","6,95€ / UNID.",
Gelatina Frutos Vermelhos Light 2x15g,CONDI,Emb. 0.03 KG,"1,84€","61,33€ / KG",
Chocolate Negro Sobremesas,ECO+,Emb. 0.2 KG,"0,99€","4,95€ / KG",
REBENTOS DE FEIJAO MUNGO,NOTRE JARDIN,Emb. 0.175 KG,"0,54€","3,09€ / KG",
Rissóis de Camarão,,Emb. 8 UNID.,"1,39€","0,17€ / UNID.",
Ice Tea de Limão Lata 6x25cl,LIPTON,Emb. 1.5 LT,"3,38€","2,25€ / LT",
RESGUARDO PROTECAO CAMA 90X180CM,CHORYS,Emb. 20 UNID.,"10,99€","0,55€ / UNID.",
MISTURA DE CARVAO VEGETAL,ECO+,Emb. 5 KG,"5,59€","1,12€ / KG",
Bebida de Aveia 0% 3x200ML,SHOYCE,Emb. 0.6 LT,"1,99€","3,32€ / LT",
Bolachas de Manteiga,,Emb. 0.125 KG,"1,25€","10,00€ / KG",
Pistachos Torrados Salgados,ECO+,Emb. 0.2 KG,"2,59€","12,95€ / KG",
Pão de Forma Integral,EPI D'OR,Emb. 0.5 KG,"0,99€","1,98€ / KG",
Sumo 100% Maçã,JAFADEN,Emb. 1 LT,"1,49€","1,49€ / LT",
Azeite Virgem,RUSTICA,Garrafa 0.75 LT,"3,39€","4,52€ / LT",
BOLACHAS DIGESTIVE DIGESTIVE NATURE GULLON 400G,GULLÓN,Emb. 0.4 KG,"2,44€","6,10€ / KG",
Rebuçados sem Açúcar Sabor Morango 4x32g,HALLS,Emb. 0.128 KG,"2,89€","22,58€ / KG",
Arroz Carolino,CAÇAROLA,Emb. 1 KG,"1,05€","1,05€ / KG",
Pantene Anticaspa Champô 3 Em 1,PANTENE PV,Emb. 0.3 LT,"4,98€","16,60€ / LT",
Sobremesa Creme de Baunilha 4x100gr,DANONE,Emb. 0.4 KG,"1,99€","4,98€ / KG",
Barras de Cereais de Morango 6 Unid.,FITNESS,Emb. 0.141 KG,"2,29€","16,24€ / KG",
Alimento Húmido Bovino para Cão,ECO+,Emb. 0.3 KG,"0,55€","1,83€ / KG",
Ice Tea Manga,LIPTON,Emb. 1 LT,"1,29€","1,29€ / LT",
Gelados de Amêndoas,MAGNUM,Emb. 4 UNID.,"3,99€","1,00€ / UNID.",
Limpeza Móveis Classic Protege,PRONTO,Spray 0.3 LT,"3,95€","13,17€ / LT",
Bloco Sanitário Desinfectante de Lima,DOMESTOS,Emb. 0.055 KG,"1,79€","32,55€ / KG",
Arroz Branco Longo Biológico,,Emb. 0.5 KG,"1,19€","2,38€ / KG",
Limonada Zero,SPRINK'S,Emb. 1.5 LT,"0,99€","0,66€ / LT",
COTONETES ALGODAO,ECO+,Emb. 200 UNID.,"0,69€","0,00€ / UNID.",
Gelatina Light Sabor a Frutos Vermelhos,TABLIER BLANC,Emb. 0.031 KG,"0,79€","25,48€ / KG",
Refrigerante S/Gás Arandos Light,JAFADEN,Emb. 1 LT,"1,55€","1,55€ / LT",
DETERGENTE MANUAL LOICA AMENDOAS DOCES/CALENDULA,VISIOR,Emb. 0.75 LT,"0,97€","1,29€ / LT",
Desodorizante Spray Fresia/Orquídea,MANAVA,Emb. 0.1 LT,"1,39€","13,90€ / LT",
Ração seca para gato digestão sensível c/ truta,ULTIMA,Emb. 1.5 KG,"9,99€","6,66€ / KG",
Café Cápsulas Intenso Intensidade 10,PLANTATION,Emb. 16 CAPS.,"2,59€","0,16€ / CAPS.",
"ATUM FILELETE AZEITE C/ ALCAPARRAS, 120G",TENÓRIO,Emb. 0.12 KG,"2,29€","19,08€ / KG",
PENSOS HIGIENICOS U.FINOS NORMAL C/ABAS 14UN X2,DOULYS,Emb. 28 UNID.,"1,99€","0,07€ / UNID.",
Bolachas Cobertas Chocolate Leite,MILKA,Emb. 0.15 KG,"2,39€","15,93€ / KG",
FRALDAS BEBE T5+ 12/25KG 52UN,ECO+,Emb. 52 UNID.,"6,99€","0,13€ / UNID.",
Compota de Banana Maçã 4x100g,ECO+,Emb. 0.4 KG,"0,99€","2,48€ / KG",
CREPES COM CHOCOLATE 6UN,TROFIC,Emb. 0.54 KG,"3,89€","7,20€ / KG",
Pão de Forma Integral,BIMBO,Emb. 0.48 KG,"1,27€","2,65€ / KG",
Conserva de Verde Extra Fino,NOTRE JARDIN,Lata 0.44 KG,"1,99€","4,52€ / KG",
Detergente Loiça Manual Concentrado Limão Verde,CIF,Emb. 0.6 LT,"1,49€","2,48€ / LT",
Fita Adesiva Isolação Eletrico 4X5Metrosx15Mm,FOXTER,Emb. 1 UNID.,"1,99€","1,99€ / UNID.",
Gelado de Noz,CARTE D'OR,Emb. 1 LT,"2,89€","2,89€ / LT",
ACHOCOLATADO EM PO,P'TIT DÉLI,Emb. 1 KG,"3,89€","3,89€ / KG",
Atum em Óleo,RAMIREZ,Emb. 0.12 KG,"1,09€","9,08€ / KG",
"Açúcar Baunilhado 5x7,5 g",,Emb. 0.037 KG,"2,89€","78,11€ / KG",
Conserva de Atum ao Natural,RAMIREZ,Emb. 0.12 KG,"1,09€","9,08€ / KG",
Bolo de Especiarias,,Emb. 0.47 KG,"0,99€","2,11€ / KG",
Alimento Seco Completo P/ Cães Pequenos,TOUS MES AMIS,Emb. 1 KG,"2,85€","2,85€ / KG",
Pensos Higiénicos Maxi Super Pocket 16 Unid.,DOULYS,Emb. 16 UNID.,"1,29€","0,08€ / UNID.",
Preparado Sopa de Espinafre,,Emb. 0.6 KG,"1,74€","2,90€ / KG",
PRATO DOURADO C/RENDA 33 CM,,Emb. 1 UNID.,"1,99€","1,99€ / UNID.",
BOLACHA REDONDA RECHEIO CHOCOLATE (3UN),,Emb. 0.72 KG,"2,79€","3,88€ / KG",
Desodorizante Spray,AXE,Emb. 0.15 LT,"3,29€","21,93€ / LT",
After Shave Original Lotion,OLD SPICE,Emb. 0.1 LT,"9,65€","96,50€ / LT",
Piaçaba Escovado Cinza,SILLAGE,Emb. 1 UNID.,"4,99€","4,99€ / UNID.",
Conserva de Azeitona Verde Descaroçada,RUSTICA,Frasco 0.36 KG,"0,99€","2,75€ / KG",
Creme Hidratante com Água Floral de Rosa,GARNIER,Emb. 0.05 LT,"5,79€","115,80€ / LT",
Preparado á Base de Polpa e de Concentrado de Tomates,NOTRE JARDIN,Lata 400 KG,"1,19€","0,00€ / KG",
Maionese,HELLMANN'S,Emb. 0.763 KG,"4,79€","6,28€ / KG",
GUYLIAN FRUTOS DO MAR CARTÃO 250g,,,"5,69€",/ Unid.,
Sobremesa de Chocolate 4x125g,ECO+,Emb. 0.5 KG,"0,94€","1,88€ / KG",
Champô Cabelo Ultra Suave Óleo de Abacate e Manteiga de Carité,GARNIER,Emb. 0.4 LT,"5,29€","13,23€ / LT",
Cuecas Incontinência Discreet L,AUSONIA,Emb. 7 UNID.,"6,99€","1,00€ / UNID.",
Enxada Rebitada,BEAUX JOURS,Emb. 1 UNID.,"7,99€","7,99€ / UNID.",
Ice tea de Manga 3x20 cl,LIPTON,Emb. 0.6 LT,"1,17€","1,95€ / LT",
"PAO TOSTADO ALHO LOTE DE 2 ""CROUTON"" 2X90G",EPI D'OR,Emb. 0.18 KG,"1,59€","8,83€ / KG",
Creme Revitalift Dia,DERMO EXPERTISE,Emb. 0.03 LT,"14,99€","499,67€ / LT",
Cápsulas Café Decaffeinato Espresso,DOLCE GUSTO,Emb. 16 CAPS.,"4,79€","0,30€ / CAPS.",
Sardinhas S/Pele e S/Espinhas em Azeite Virgem Extra,BOM PETISCO,Emb. 0.12 KG,"1,99€","16,58€ / KG",
SORTIDO GELADOS PARTY 10UN,SMICY,Emb. 10 UNID.,"2,99€","0,30€ / UNID.",
Iogurte Natural Puro 4x120g,DANONE,Emb. 0.48 KG,"1,18€","2,46€ / KG",
Iogurte Aroma Morango 4 Unid.,LONGA VIDA,Emb. 0.125 KG,"0,89€","7,12€ / KG",
Desentupidor Líquido Canos Soda,SYPHON,Emb. 1 LT,"1,59€","1,59€ / LT",
Massa Cotovelos Grosso,MILANEZA,Emb. 0.5 KG,"1,09€","2,18€ / KG",
Ervilhas e Cenouras Muito Finas,NOTRE JARDIN,Emb. 0.8 KG,"1,89€","2,36€ / KG",
Preparado Sopa de Cebola,KNORR,Emb. 0.05 KG,"1,49€/kg","0,07€ / Unid.",
Toalhitas Anti-Transferência de cor,VANISH,Emb. 1 UNID.,"4,99€","4,99€ / UNID.",
Iogurte Líquido Morango 0% 6 Unid.,DANONE,Emb. 6 UNID.,"2,59€","0,43€ / UNID.",
AROMA DE BAUNILHA,TABLIER BLANC,Emb. 0.2 LT,"2,49€","12,45€ / LT",
Queijo Francês,CAPRICE DES DIEUX,Emb. 0.2 KG,"3,99€","19,95€ / KG",
ATUM ALBACORA POSTA NATURAL,PÊCHE OCÉAN,Emb. 0.14 KG,"2,39€","17,07€ / KG",
Cebola Chalota,,Emb. 0.25 KG,"1,09€","4,36€ / KG",
Framboesa,,Emb. 0.125 KG,"1,89€","15,12€ / KG",
Miolo de Amendoim C/ Piri-Piri,MARQUE REPERE,Emb. 0.25 KG,"1,29€","5,16€ / KG",
TARTELETES PURA MANTEIGA C/ COBERTURA MORANGO,P'TIT DÉLI,Emb. 0.127 KG,"1,39€","10,94€ / KG",
TORTILLA BATATA,TABLES DU MONDE,Emb. 0.5 KG,"2,69€","5,38€ / KG",
Cereais de Espelta e Aveia 0% Açúcares,NESTUM,Emb. 0.25 KG,"1,99€","7,96€ / KG",
CEREAIS RECHEADOS C/LEITE,P'TIT DÉLI,Emb. 0.45 KG,"2,06€","4,58€ / KG",
Creme Depilatório Pele Normal,SILISS,Emb. 0.2 LT,"2,75€","13,75€ / LT",
VELA NUMERO - 1,ARDENCE,Emb. 1 UNID.,"0,89€","0,89€ / UNID.",
Pêra Rocha Cal. 65/70,,1 Unid. = 0.2 KG (aprox.),"1,99€/kg","0,40€ / Unid.",
Gelatina Light de Mirtilo,ROYAL,Emb. 0.031 KG,"1,99€","64,19€ / KG",
CUSCUZ FINO,COMPTOÍR DU GRAIN,Emb. 0.5 KG,"1,09€","2,18€ / KG",
Couscous,,Emb. 1 KG,"1,69€","1,69€ / KG",
LENCOS BOLSO 3F,ECO+,Emb. 15 UNID.,"1,29€","0,09€ / UNID.",
Vinho Regional Alentejo Tinto,TERRAS D'EL REI,Garrafa 0.75 LT,"2,19€","2,92€ / LT",
Conserva de Feijão Manteiga Cozido com pouco Sal,FERBAR,Lata 0.42 KG,"0,95€","2,26€ / KG",
RABANETE S/ RAMA,,Emb. 0.125,"0,69€","5,52€ /",
Bolachas Crackers Bacon,TUC,Emb. 0.1 KG,"1,14€","11,40€ / KG",
Discos Activos Gel WC Lime Zest,PATO,Emb. 0.036 LT,"4,29€","119,17€ / LT",
Pimentão Doce Colorau,RUSTICA,Frasco 0.038 KG,"0,59€","15,53€ / KG",
Batatas Fritas Light,LAY'S,Emb. 0.14 KG,"1,79€","12,79€ / KG",
Jardineira de Novilho Embalada,,1 Unid. = 0.3 KG (aprox.),"6,85€/kg","2,06€ / Unid.",
GALETES BRETONNES C/PEPITAS DE CHOCOLATE,P'TIT DÉLI,Emb. 0.13 KG,"1,19€","9,15€ / KG",
Cabo Universal,,Emb. 1 UNID.,"1,59€","1,59€ / UNID.",
BOLACHAS RECHEADAS C/ AVELA TIPO KANGO X12,P'TIT DÉLI,Emb. 0.225 KG,"1,59€","7,07€ / KG",
Alimento Completo Cereais P/ Porquinhos-da-Índia,TOUS MES AMIS,Emb. 0.8 kg,"1,99€","2,49€ / kg",
