NAME,BRAND,QUANTITY,PRICE,PPU,OLDPRICE,OLDPPU,EAN
SYOSS Condicionador Hidratação 440 ml,SYOSS,,"3,49 €","7,93 €/l","7,20 €","16,36 €/l",
SYOSS Champô Hidratação 440 ml,SYOSS,,"3,49 €","7,93 €/l","7,20 €","16,36 €/l",
GLISS Condicionador Split Hair Miracle 200 ml,GLISS,,"2,49 €","12,45 €/l","5,14 €","25,70 €/l",
COLGATE Escova de Dentes Zig-Zag Suave 2 un,COLGATE,,"3,99 €","2,00 €/ud",,,
H&S Champô Classic 1 L,,,"9,99 €","9,99 €/l",,,
LINIC Champô Frescura Diária Men 360 ml,LINIC,,"6,59 €","18,31 €/l",,,
LINIC Champô Limpeza Profunda Men 360 ml,LINIC,,"6,59 €","18,31 €/l",,,
DOVE Sabonete Líquido Protect & Care 250 ml,DOVE,,"2,39 €","9,56 €/l","3,99 €","15,96 €/l",
GLISS Máscara Express Repair Ultimate 7 Seconds 200 ml,GLISS,,"5,99 €","29,95 €/l","12,35 €","61,75 €/l",
GILLETTE Fusion5 Máquina De Barbear Para Homem - 2 Lâminas 1 un,GILLETTE,,"11,99 €","11,99 €/ud",,,
DOVE Recarga Sabonete Líquido Secrets Coco 500 ml,DOVE,,"2,99 €","5,98 €/l","4,99 €","9,98 €/l",
COLGATE Pasta de Dentes Fresh Gel 75 ml,COLGATE,,"2,49 €","33,20 €/l",,,
PALMOLIVE Sabonete Líquido Recarga Leite Amêndoas 500 ml,PALMOLIVE,,"4,99 €","9,98 €/l",,,
GLISS Máscara Capilar Slip Hair Miracle 300 ml,GLISS,,"3,99 €","13,30 €/l","8,23 €","27,43 €/l",
GLISS Sérum Capilar Split Hair Miracle 75 ml,GLISS,,"5,99 €","79,87 €/l","11,99 €","159,87 €/l",
GLISS Máscara Express Repair 7 Segundos Cabelos Pintados 200 ml,GLISS,,"5,99 €","29,95 €/l","12,35 €","61,75 €/l",
DOVE Recarga Sabonete Líquido Protect & Care 500 ml,DOVE,,"2,99 €","5,98 €/l","4,99 €","9,98 €/l",
PALMOLIVE Gel de Banho Memories Summer 500 ml,PALMOLIVE,,"4,99 €","9,98 €/l",,,
PALMOLIVE Gel de Banho Memories Flower 500 ml,PALMOLIVE,,"4,99 €","9,98 €/l",,,
VEET Spray Depilatório Pele Sensível 150 ml,VEET,,"6,99 €","46,60 €/l",,,
PANTENE Máscara Bambu Pro-V Miracles 160 ml,PANTENE,,"6,59 €","41,19 €/l",,,
PANTENE Condicionador Bambu Pro-V Miracles 200 ml,PANTENE,,"5,99 €","29,95 €/l",,,
PANTENE Champô Bambu Pro-V Miracles 225 ml,PANTENE,,"5,99 €","26,62 €/l",,,
PANTENE Champô Repara e Protege Garrafa de Alumínio 430 ml,PANTENE,,"9,99 €","23,23 €/l",,,
PANTENE Recarga Champô Repara e Protege 480 ml,PANTENE,,"5,99 €","12,48 €/l",,,
H&S Champô Classic Garrafa de Alumínio 430 ml,,,"9,99 €","23,23 €/l",,,
H&S Recarga Champô Classic 480 ml,,,"5,99 €","12,48 €/l",,,
H&S Champô Mentol 340 ml,,,"5,99 €","17,62 €/l",,,
L'OREAL PARIS Creme Hidratante Anti Rugas 45+ 50 ml,OREAL PARIS,,"10,99 €","219,80 €/l",,,
ELVIVE Champô Full Resist 400 ml,ELVIVE,,"5,99 €","14,98 €/l",,,
NIVEA Barra Limpeza Facial Exfoliante Naturally Clean 75 g,NIVEA,,"7,49 €","99,87 €/Kg",,,
SCOTTEX Papel Higiénico Megarolo (12 rolos = 24 rolos) 12 un,SCOTTEX,,"9,29 €","0,77 €/ud",,,
GILETTE Gel Barbear Clássico Pele Sensível 200 ml,GILETTE,,"3,69 €","18,45 €/l",,,
MAGIC RETOUCH Spray Retoca Raízes 2 Moreno 100 ml,MAGIC RETOUCH,,"11,99 €","119,90 €/l",,,
GILLETTE Lâmina Descartável Blue3 Simple 4 un,GILLETTE,,"2,99 €","0,75 €/ud",,,
NIVEA Creme de Mão Mel 100 ml,NIVEA,,"2,99 €","29,90 €/l",,,
NIVEA Body Milk Repara & Cuida  400 ml,NIVEA,,"9,47 €","23,68 €/l",,,
PARODONTAX Pasta de Dentes Cuidado Branqueador 75 ml,PARODONTAX,,"5,59 €","74,53 €/l",,,
ELVIVE Champô Dream Long 400 ml,ELVIVE,,"5,99 €","14,98 €/l",,,
DIA IMAQE Sabonete Líquido Mãos Amêndoas e Mel 500 ml,DIA IMAQE,,"1,30 €","2,60 €/l",,,
DIA IMAQE Sabonete Líquido Mãos Glicerina 500 ml,DIA IMAQE,,"1,30 €","2,60 €/l",,,
DIA IMAQE Sabonete Líquido Mãos Neutralizador de Odores 500 ml,DIA IMAQE,,"1,30 €","2,60 €/l",,,
DIA IMAQE Sabonete Líquido Mãos Folha de Oliveira 500 ml,DIA IMAQE,,"1,30 €","2,60 €/l",,,
DIA IMAQE Sabonete Líquido Mãos Aloé Vera 500 ml,DIA IMAQE,,"1,30 €","2,60 €/l",,,
ELVIVE Condicionador Dream Long 300 ml,ELVIVE,,"5,89 €","19,63 €/l",,,
DIA IMAQE Ampolas Faciais Antioxidantes Vitamina C + Ácido Tranexâmico 7x2 ml,DIA IMAQE,,"4,75 €","339,29 €/l",,,
COLGATE Pasta de Dentes Anti-Cáries 75 ml,COLGATE,,"2,24 €","29,87 €/l",,,
L'OREAL PARIS Creme Olhos Age Perfect 15 ml,OREAL PARIS,,"15,99 €","1.066,00 €/l",,,
COLGATE Pasta de Dentes Total Original 75 ml,COLGATE,,"2,99 €","39,87 €/l",,,
COLGATE Pasta de Dentes Total Branqueadora 75 ml,COLGATE,,"2,99 €","39,87 €/l",,,
FRUCTIS Champô Hidra Caracóis 400 ml,FRUCTIS,,"5,99 €","14,98 €/l",,,
FRUCTIS Creme Pentear Hidra Caracóis 400 ml,FRUCTIS,,"7,99 €","19,98 €/l",,,
ELVIVE Máscara Powerfull Resist 680 ml,ELVIVE,,"13,99 €","20,57 €/l",,,
ELVIVE Máscara Color Vive Violeta 250 ml,ELVIVE,,"7,99 €","31,96 €/l",,,
ELVIVE Condicionador Dream Long Magic Water 200 ml,ELVIVE,,"9,99 €","49,95 €/l",,,
EXCELLENCE Coloração Nudes Castanho Claro Universal N.5U 1 un,EXCELLENCE,,"12,99 €","2,60 €/ud",,,
EXCELLENCE Coloração Nudes Louro Universal N.7U 1 un,EXCELLENCE,,"12,99 €","12,99 €/ud",,,
EXCELLENCE Coloração Nudes Louro Muito Claro Universal N.9U 1 un,EXCELLENCE,,"12,99 €","12,99 €/ud",,,
GARNIER Creme Rosto Anti Imperfeições Pure Active 40 ml,GARNIER,,"9,99 €","249,75 €/l",,,
FRUCTIS Máscara Capilar Hair Food Melancia 390 ml,FRUCTIS,,"8,99 €","23,05 €/l",,,
L'OREAL PARIS Creme Rosto Dia Active Anti Rugas 65+ 50 ml,OREAL PARIS,,"10,99 €","219,80 €/l",,,
DIA LA LLAMA Papel Higiénico 2 Folhas 12 un,DIA LA LLAMA,,"2,35 €","0,20 €/ud",,,
DIA LA LLAMA Papel Higiénico Premium 3 Folhas 12 un,DIA LA LLAMA,,"3,69 €","0,31 €/ud",,,
DIA LA LLAMA Papel Higiénico Compacto 2 Folhas 6 un,DIA LA LLAMA,,"2,49 €","0,42 €/ud",,,
DIA LA LLAMA Papel Higiénico Perfumado 4 Folhas 8 un,DIA LA LLAMA,,"3,79 €","0,47 €/ud",,,
ULTRA SUAVE Champô Tesouros Mel 400 ml,ULTRA SUAVE,,"5,59 €","13,98 €/l",,,
ULTRA SUAVE Champô Abacate Karité 400 ml,ULTRA SUAVE,,"5,59 €","13,98 €/l",,,
ULTRA SUAVE Condicionador Abacate Karité 400 ml,ULTRA SUAVE,,"5,59 €","13,98 €/l",,,
ULTRA SUAVE Condicionador Delicadeza Aveia 400 ml,ULTRA SUAVE,,"5,59 €","13,98 €/l",,,
ULTRA SUAVE Condicionador Tesouros Mel 400 ml,ULTRA SUAVE,,"5,59 €","13,98 €/l",,,
DIA IMAQE Recarga Sabonete Líquido Mãos Amêndoas & Mel 500 ml,DIA IMAQE,,"1,19 €","2,38 €/l",,,
FRUCTIS Champô Hair Food Melancia 350 ml,FRUCTIS,,"6,59 €","18,83 €/l",,,
ELVIVE Sérum Preenchedor Hidra Hialurónico 150 ml,ELVIVE,,"8,79 €","58,60 €/l",,,
ELVIVE Champô Hidra Hialurónico 250 ml,ELVIVE,,"4,39 €","17,56 €/l",,,
PANTENE Champô Nutri PRO-V Repara e Protege 640 ml,PANTENE PRO,,"8,79 €","13,73 €/l",,,
PANTENE Condicionador Nutri PRO-V Repara e Protege 275 ml,PANTENE PRO,,"4,99 €","18,15 €/l",,,
PANTENE Champô Nutri PRO-V Anticaspa 640 ml,PANTENE PRO,,"8,79 €","13,73 €/l",,,
PANTENE Champô Nutri PRO-V Cuidado Clássico 360 ml,PANTENE PRO,,"4,99 €","13,86 €/l",,,
PANTENE Condicionador Nutri PRO-V Caracóis Perfeitos 275 ml,PANTENE PRO,,"4,99 €","18,15 €/l",,,
PANTENE Champô Nutri PRO-V Repara e Protege 360 ml,PANTENE PRO,,"4,99 €","13,86 €/l",,,
DIA LA LLAMA Papel Higiénico Acolchoado 3 Folhas 6 un,DIA LA LLAMA,,"2,99 €","0,50 €/ud",,,
TENA Penso de Incontinência Extra Discreet 20 un,TENA,,"4,19 €","0,21 €/ud",,,
DIA IMAQE Creme Mãos Hidratante Aloe Vera 125 ml,DIA IMAQE,,"2,21 €","17,68 €/l",,,
PALMOLIVE Gel de Banho Memories Berry Picking 650 ml,PALMOLIVE,,"5,99 €","9,22 €/l",,,
AUSÓNIA Penso de Incontinência Maxi Noite Discreet 12 un,AUS NIA,,"5,99 €","0,50 €/ud",,,
FRUCTIS Champô Hair Food Papaia 350 ml,FRUCTIS,,"6,59 €","18,83 €/l",,,
GARNIER Serum Antimanchas Vitamina C 30 ml,GARNIER,,"15,99 €","533,00 €/l",,,
DIA LA LLAMA Papel Higiénico 2 Folhas 32 un,DIA LA LLAMA,,"5,89 €","0,18 €/ud",,,
GARNIER Creme de Dia Iluminador Vitamina C 50 ml,GARNIER,,"8,99 €","179,80 €/l",,,
DIA IMAQE Sabonete Líquido Mãos Frutas Exóticas 500 ml,DIA IMAQE,,"1,34 €","2,68 €/l",,,
VASELINE Creme Mãos e Unhas Intensive Care 75 ml,VASELINE,,"3,49 €","46,53 €/l",,,
DIA IMAQE Recarga Sabonete Líquido Mãos Aloé Vera 500 ml,DIA IMAQE,,"1,24 €","2,48 €/l",,,
EVAX Penso Higiénico Cottonlike Normal Alas 32 un,EVAX,,"4,99 €","0,16 €/ud",,,
AUSÓNIA Penso Higiénico Airdry Noite Extra Alas 8 un,AUS NIA,,"1,69 €","0,21 €/ud","1,99 €","0,25 €/ud",
NIVEA Desodorizante Roll-on Invisible Black & White Active 50 ml,NIVEA,,"2,69 €","53,80 €/l","4,49 €","89,80 €/l",
GILLETTE Creme da Barba Ultra Sensitive 175 ml,GILLETTE,,"5,99 €","34,23 €/l",,,
ULTRA SUAVE Condicionador Sem Enxaguar Óleo de Abacate 200 ml,ULTRA SUAVE,,"5,99 €","29,95 €/l",,,
ELVIVE Champô Hidra Hialurónico 400 ml,ELVIVE,,"6,59 €","16,48 €/l",,,
ELVIVE Condicionador Color Vive 8 Segundos Magic Water 200 ml,ELVIVE,,"9,99 €","49,95 €/l",,,
ULTRA SUAVE Condicionador Sem Enxaguar Delicadeza de Aveia 200 ml,ULTRA SUAVE,,"5,99 €","29,95 €/l",,,
ULTRA SUAVE Champô Sólido Abacate 60 g,ULTRA SUAVE,,"5,99 €","99,83 €/Kg",,,
GILLETTE Lâmina Descartável Skinguard Sensitive 3 un,GILLETTE,,"6,99 €","2,33 €/ud",,,
DIA IMAQE Deo Roll On Protege & Cuida 50 ml,DIA IMAQE,,"1,12 €","22,40 €/l",,,
DIA IMAQE Deo Roll On Peles Sensíveis & Delicadas 50 ml,DIA IMAQE,,"1,12 €","22,40 €/l",,,
DIA IMAQE Deo Roll On Invisible & Antimanchas 50 ml,DIA IMAQE,,"1,12 €","22,40 €/l",,,
DIA IMAQE Man Deo Roll On Invisible & Antimanchas 50 ml,DIA IMAQE,,"1,12 €","22,40 €/l",,,
ORAL-B Pasta de Dentes Pure Activ Cuidado Fresco 75 ml,ORAL,,"3,99 €","53,20 €/l",,,
COLGATE Pasta de Dentes Periogard Gengivas + Dentes Sensíveis 75 ml,COLGATE,,"5,59 €","74,53 €/l",,,
COLGATE Pasta de Dentes Periogard Cuidado das Gengivas 75 ml,COLGATE,,"5,59 €","74,53 €/l",,,
NIVEA Máscara de Tecido Anti-Idade Hyaluron Cellular Filler,NIVEA,,"3,99 €","3,99 €/ud",,,
NIVEA Creme de Dia Nutritivo Pele Seca e Sensível FP30 50 ml,NIVEA FP,,"8,99 €","179,80 €/l",,,
NIVEA Sérum Luminous Antimanchas Cellular 30 ml,NIVEA,,"26,99 €","899,67 €/l",,,
FENO Gel de Banho Óleo de Oliva e Camomila 700 ml,FENO,,"5,69 €","8,13 €/l",,,
DIA IMAQE Limpeza Facial Sólida Caroço de Damasco 50 g,DIA IMAQE,,"3,39 €","67,80 €/Kg",,,
DIA IMAQE Champô Sólido Extrato Canábis e Óleo de Canhâmo 60 g,DIA IMAQE,,"3,39 €","56,50 €/Kg",,,
DIA IMAQE Champô Sólido Extrato de Abacate e Mirtilo 60 g,DIA IMAQE,,"3,39 €","56,50 €/Kg",,,
DIA PLANETA JÚNIOR Lenços de Papel Kids 3 Folhas 6 un,DIA PLANETA NIOR,,"0,79 €","0,13 €/ud",,,
DIA IMAQE Gel de Banho de Azeitona Mediterrânea 750 ml,DIA IMAQE,,"1,74 €","2,32 €/l",,,
DIA IMAQE Gel de Banho de Aloé Vera 750 ml,DIA IMAQE,,"1,69 €","2,25 €/l",,,
DIA IMAQE Gel de Banho de Amêndoas e Mel 750 ml,DIA IMAQE,,"1,69 €","2,25 €/l",,,
DIA IMAQE Gel de Banho Dermo Proteção 750 ml,DIA IMAQE,,"1,74 €","2,32 €/l",,,
DIA IMAQE Gel de Banho Baunilha e Sandalo com Nozes da Macadamia 750 ml,DIA IMAQE,,"1,74 €","2,32 €/l",,,
NIVEA Creme Hidratante Family Care Pele Sensível 450 ml,NIVEA,,"8,49 €","18,87 €/l",,,
DIA IMAQE Gel de Banho Zero 750 ml,DIA IMAQE,,"2,05 €","2,73 €/l",,,
DIA IMAQE Gel de Banho Rosa & Jasmim 750 ml,DIA IMAQE,,"1,99 €","2,65 €/l",,,
FRUCTIS Condicionador Hair Food Melancia 350 ml,FRUCTIS,,"6,59 €","18,83 €/l",,,
DIA IMAQE Deo Roll On sem Sais de Alumínio e com Extrato de Bambu 50 ml,DIA IMAQE,,"1,12 €","22,40 €/l",,,
COLGATE Pasta de Dentes Max White Ultra 50 ml,COLGATE,,"5,69 €","113,80 €/l",,,
ID Fralda Incontinência (Tamanho L) 28 un,ID,,"12,99 €","0,46 €/ud",,,
ID Fralda Incontinência (Tamanho M) 28 un,ID,,"10,59 €","0,38 €/ud",,,
DIA IMAQE Água Micelar 250 ml,DIA IMAQE,,"1,84 €","7,36 €/l",,,
DIA IMAQE Leite de Limpeza Calmante 250 ml,DIA IMAQE,,"1,18 €","4,72 €/l",,,
DIA IMAQE Tónico Facial Calmante 250 ml,DIA IMAQE,,"1,43 €","5,72 €/l",,,
DIA IMAQE Pastilhas de Limpeza para Próteses Dentárias 30 un,DIA IMAQE,,"3,05 €","0,10 €/ud",,,
Gel de Banho de Aveia 1 L,,,"1,14 €","1,14 €/l",,,
DIA IMAQE Toalhitas Desmaquilhantes Para Peles Sensíveis 30 un,DIA IMAQE,,"1,23 €","1,23 €/ud",,,
"AQUAFRESH Pasta de Dentes Tripla Protecção Eucalipto, Lima e Menta 75 ml",AQUAFRESH,,"2,39 €","31,87 €/l",,,
NIVEA Body Lotion Hidratante Express 48h Pele Normal a Seca 400 ml,NIVEA,,"6,69 €","16,73 €/l",,,
DIA IMAQE Toalhitas Desmaquilhantes Para Peles Maduras 25 un,DIA IMAQE,,"1,33 €","0,05 €/ud",,,
TENA Penso Incontinência Sensitive 20 un,TENA,,"3,59 €","0,18 €/ud",,,
DOVE Sabonete Regular 90 g,DOVE,,"1,25 €","13,89 €/Kg",,,
DIA IMAQE Cotonetes de Papel 200 un,DIA IMAQE,,"0,65 €","0,65 €/ud",,,
DIA IMAQE Gel de Limpeza Facial 250 ml,DIA IMAQE,,"3,89 €","15,56 €/l",,,
DIA IMAQE Máscara Facial de Tecido Hidratante,DIA IMAQE,,"1,64 €","1,64 €/ud",,,
DIA IMAQE Máscara Facial de Tecido Anti-Idade,DIA IMAQE,,"1,64 €","1,64 €/ud",,,
DIA IMAQE Máscara Facial de Tecido Detox,DIA IMAQE,,"1,64 €","1,64 €/ud",,,
H&S Champô Mentol Fresh 300 ml,,,"5,99 €","19,97 €/l",,,
H&S Champô Citrus Fresh 300 ml,,,"5,99 €","19,97 €/l",,,
GILLETTE Labs Máquina de Barbear + Travel Case Counter,GILLETTE,,"19,86 €","19,86 €/ud",,,
AXE Pack Bolsa Apollo Gel de Banho 400 ml + Spray 150 ml + Cera Cabelo 75 ml,AXE,,"16,24 €","16,24 €/ud",,,
DOVE Pack Bolsa Original Gel de Banho 250 ml + Creme 150 ml + Roll On 50 ml,DOVE,,"13,64 €","13,64 €/ud","20,99 €","20,99 €/ud",
DOVE Pack Bolsa Men Extra Fresh Gel de Banho 400 ml + Roll On 50 ml,DOVE,,"12,49 €","12,49 €/ud","24,98 €","24,98 €/ud",
DOVE Pack Bolsa Silk Gel de Banho 500 ml + Loção 300 ml + Roll On 50 ml,DOVE,,"16,89 €","16,89 €/ud","25,99 €","25,99 €/ud",
GARNIER Creme Corpo Body SuperFood Aloé Vera + Magnésio Pele Normal a Seca 380 ml,GARNIER,,"7,69 €","20,24 €/l",,,
GARNIER Creme Corpo Body SuperFood Abacate + Omega 6 Pele Seca e Muito Seca 380 ml,GARNIER,,"7,69 €","20,24 €/l",,,
GILLETTE Labs Gel de Barbear 198 ml,GILLETTE,,"5,24 €","26,46 €/l",,,
LACTOVIT Loção Corporal Lactooil 400 ml,LACTOVIT,,"7,39 €","18,47 €/l",,,
DIA IMAQE Creme de Mãos Laranja e Canela 200 ml,DIA IMAQE,,"2,99 €","14,95 €/l",,,
DIA IMAQE Creme de Corpo Coco e Caramelo 350 ml,DIA IMAQE,,"1,99 €","6,63 €/l",,,
DIA IMAQE Gel de Banho Gengibre e Chocolate 400 ml,DIA IMAQE,,"1,99 €","4,98 €/l",,,
DIA LA LLAMA Lenços de Papel de Bolso Extra Suave 10 un,DIA LA LLAMA,,"1,35 €","0,14 €/ud",,,
