NAME,BRAND,QUANTITY,PRICE,PPU,OLDPRICE,OLDPPU,EAN
NEOBLANC Lixívia Spray Mousse 700 ml,,,"2,62 €","3,74 €/l",,,
ARBRE MAGIQUE Ambientador Auto Black Pine 1 un,,,"1,99 €","1,99 €/ud",,,
ARBRE MAGIQUE Ambientador Auto Baunilha 1 un,,,"1,99 €","1,99 €/ud",,,
AIR WICK Vela Frutos Vermelhos  1 Un,,,"2,85 €","2,85 €/ud",,,
MISTER MAGIC Absorvente de Odores Frigorifico Limão 1 Un,,,"1,99 €","1,99 €/ud",,,
"AJAX Lava Tudo Festa de Flores Lavanda 1,25 L",,,"2,99 €","2,39 €/l",,,
"AJAX Lava Tudo Festa de Flores Montanha 1,25 L",,,"2,99 €","2,39 €/l",,,
SWIFFER Mopa + 8 Panos 1 Un,,,"9,59 €","9,59 €/ud",,,
PATTEX Cola Contacto 50 g,,,"3,79 €","75,80 €/Kg",,,
SANYTOL Desinfetante Roupa 500 ml,,,"5,29 €","10,58 €/l",,,
SANYTOL Desodorizante Calçado 150 ml,,,"5,29 €","35,27 €/l",,,
"CIF Lava Tudo Lavanda 1,4 L",,,"1,99 €","1,42 €/l",,,
CIF Spray Anti Bolores 435 ml,,,"2,49 €","5,72 €/l",,,
SONASOL Bloco WC Triplo Poder Activo Pinho 3 un,,,"8,99 €","8,99 €/ud",,,
SANYTOL Desinfetante Multiusos 750 ml,,,"4,49 €","5,99 €/l",,,
SANYTOL Desinfetante Banhos 750 ml,,,"4,49 €","5,99 €/l",,,
SANYTOL Desinfetante Cozinhas 750 ml,,,"4,49 €","5,99 €/l",,,
FAIRY Original Tudo Em Um Limão Pastilhas Para Máquina Da Loiça 28 Un,,,"11,49 €","0,41 €/ud",,,
"COLHOGAR Rolo Cozinha Meia Folha Adapt (3R=4,5R) 3 un",,,"2,87 €","0,96 €/ud",,,
CIF Creme Pink Flower 700 ml,,,"2,49 €","3,56 €/l",,,
AMBI PUR Ambientador Carro Anti Tabaco  1 un,,,"1,74 €","1,74 €/ud",,,
FINISH Detergente Pastilhas Máquina da Loiça Tudo Em 1 27 Un,,,"11,99 €","0,44 €/Lavage",,,
AJAX Spray Cozinha 500 ml,,,"3,99 €","7,98 €/l",,,
SANYTOL Desodorizante Desinfetante Especial Têxteis 500 ml,,,"6,99 €","13,98 €/l",,,
AIR WICK Regarca Ambientador Essential Mist Lavanda 1 un,,,"4,79 €","4,79 €/ud",,,
PERSIL Detergente Máquina Roupa Líquido Universal 25 lv,,,"4,99 €","0,20 €/Lavage",,,
"SONASOL Lava Tudo Brilhante Floral Euphoria 1,1 L",,,"4,11 €","3,74 €/l",,,
RENOVA Rolos de Cozinha Maxi Natal 2 Un,,,"1,79 €","0,90 €/ud",,,
VILEDA Luvas Sensation Tamanho S/M 1 un,,,"1,99 €","1,99 €/ud",,,
RENOVA Guardanapos Gold Natal 20 Un,,,"1,25 €","0,06 €/ud",,,
SONASOL Bloco Wc Duo Poder Activo Lavanda 2 Un,,,"6,17 €","3,09 €/ud",,,
"SANYTOL Lava Tudo Desinfetante Pavimentos e Superfícies 1,2 L",,,"4,59 €","3,83 €/l",,,
SUPER POP Detergente Manual Loiça Original Maçã Verde 700 ml,,,"1,41 €","2,01 €/l",,,
CARBRICA Carvão Vegetal,,,"4,29 €","4,29 €/ud",,,
BIC Isqueiro Cozinha 1 un,,,"3,69 €","3,69 €/ud",,,
DUM DUM Bolsinhas Anti-Traças Lavanda 20 Un,,,"5,99 €","0,30 €/ud",,,
VILEDA Pano Suave 2 Un,,,"1,99 €","1,00 €/ud",,,
VERNEL Amaciador Concentrado Aromaterapia Coco e Minerals 76 lv,,,"3,99 €","0,06 €/Lavage",,,
PERSIL Detergente Máquina da Roupa Gel Universal 50 lv,,,"9,99 €","0,20 €/Lavage",,,
AIR WICK Recarga Ambientador Elétrico Delicias de Verão 1 un,,,"3,59 €","3,59 €/ud",,,
MISTOLIN Tira Gorduras Clássico Recarga 545 ml,,,"2,79 €","5,12 €/l",,,
GLADE Ambientador Eléctrico Relaxing Zen 1 Un,,,"4,49 €","4,49 €/ud","8,99 €","8,99 €/ud",
GLADE Recarga Eléctrica Relaxing Zen 20 ml,,,"3,59 €","179,50 €/l",,,
CILLIT BANG Spray Multiusos 500 ml,,,"4,49 €","8,98 €/l",,,
CILLIT BANG Spray Tira Gorduras 500 ml,,,"4,49 €","8,98 €/l",,,
SKIP Tira Nódoas Spray 500 ml,,,"5,99 €","11,98 €/l",,,
LENOR Pérolas Unstoppables Fresh 210 g,,,"10,99 €","52,33 €/Kg",,,
"SONASOL Lava Tudo Brilhante Desinfetante 1,1 L",,,"4,11 €","3,74 €/l",,,
COMFORT Amaciador Concentrado Roupa Creations Jasmim&Mirtilos 50 Lv,,,"3,29 €","0,07 €/Lavage",,,
COMFORT Amaciador Concentrado Roupa Creations Angélicas&Baunilha 50 Lv,,,"3,29 €","0,07 €/Lavage",,,
DIA Lixívia Tradicional 2 L,,,"0,99 €","0,50 €/l",,,
BRAVO Esfregão Bravo 6 Un,,,"1,19 €","0,20 €/ud",,,
DIA SUPER PACO Sal Para Máquina da Loiça 2 kg,,,"0,85 €","0,43 €/Kg",,,
DIA LA LLAMA Rolo de Cozinha Compacto Branco 4 Un,,,"2,39 €","0,60 €/ud",,,
DIA Saco Para Congelação 75 Un,,,"2,05 €","2,05 €/ud",,,
DIA LA LLAMA Rolo de Cozinha Compacto Branco 2 Un,,,"1,25 €","0,63 €/ud",,,
SUPER POP Detergente Manual Loiça Original Limão 700 ml,,,"1,41 €","2,01 €/l",,,
DIA CLEAN & SHINE Lava Tudo Amoniacal 2 L,,,"1,05 €","0,53 €/l",,,
DIA Esfregona Suave 1 Un,,,"0,95 €","0,95 €/ud",,,
DIA Toalhitas Limpa Móveis 24 Un,,,"1,45 €","0,06 €/ud",,,
DIA Esfregona Com Fios de Microfibra 1 Un,,,"1,89 €","1,89 €/ud",,,
Palitos Redondos 400 Un,,,"1,01 €","1,01 €/ud",,,
FAIRY Detergente Manual Loiça Ultra Limão 480 ml,,,"2,99 €","6,23 €/l",,,
"DIA CLEAN & SHINE Detergente Manual Maçã 1,5 L",,,"1,35 €","0,90 €/l",,,
"DIA SUPER SHINE! Detergente Manual Loiça Limão 1,5 L",,,"1,35 €","0,90 €/l",,,
DIA Lixívia Perfumada 5 L,,,"2,05 €","0,41 €/l",,,
DIA QEFICAZ Lixívia Roupa Delicada 2 L,,,"1,35 €","0,68 €/l",,,
CALGON Gel 750 ml,,,"9,32 €","12,43 €/l",,,
FINISH Abrilhantador 400 ml,,,"7,99 €","19,98 €/l",,,
DIA Água Destilada 5 L,,,"1,39 €","0,28 €/l",,,
DIA Detergente Loiça Concentrado Frutos Vermelhos 500 ml,,,"1,19 €","2,38 €/l",,,
CALGON Anti Calcário Pó 20 Lv,,,"9,32 €","0,47 €/Lavage",,,
NEOBLANC Lixívia Para Roupa Gentil 2 L,,,"4,12 €","2,06 €/l",,,
NEOBLANC Lixívia Hypo Regular 2 L,,,"1,65 €","0,83 €/l",,,
"SONASOL Lava Tudo Amoniacal 1,3 L",,,"2,99 €","2,39 €/l",,,
MISTOLIN Tira Gorduras Clássico 545 ml,,,"2,99 €","5,49 €/l",,,
AJAX Limpa Vidros Cristal 500 ml,,,"3,59 €","7,18 €/l",,,
SKIP Detergente Máquina Roupa Pó Active Clean 22 lv,,,"4,99 €","0,23 €/Lavage",,,
"SONASOL Lava Tudo Brilhante Para Madeira 1,1 L",,,"4,11 €","3,74 €/l",,,
"SONASOL Lava Tudo Brilhante Universal 1,1 L",,,"4,11 €","3,74 €/l",,,
SONASOL Bloco Sanitário Wc Blue Active Eucalipto 1 Un,,,"3,18 €","3,18 €/ud",,,
CIF Creme Limão 700 ml,,,"2,49 €","3,56 €/l",,,
CIF Creme Branco 700 ml,,,"2,49 €","3,56 €/l",,,
OMO Detergente Manual Roupa Pó 540 g,,,"2,49 €","4,61 €/Kg",,,
AJAX Recarga Limpa Vidros 500 ml,,,"2,99 €","5,98 €/l",,,
NEOBLANC Lixívia Wc Gel Higienizante 700 ML,,,"1,39 €","1,99 €/l",,,
VERNEL Amaciador da Roupa Aromaterapia Gold 76 Lv,,,"3,99 €","0,06 €/Lavage",,,
DIA Pano de Microfibra Multiusos 1 Un,,,"1,19 €","1,19 €/ud",,,
X-TRA Detergente Máquina Roupa Gel Color 50 Lv,,,"19,99 €","0,40 €/Lavage",,,
DIA Fósforos de Cozinha 3 un,,,"0,67 €","0,22 €/ud",,,
DIA Pano Suave de Multiusos 6 Un,,,"1,09 €","0,18 €/ud",,,
"SONASOL Lava Tudo Magic Camomila 1,3 L",,,"2,99 €","2,30 €/l",,,
SONASOL Bloco Sanitário Wc Poder Ativo Pinho 1 Un,,,"3,18 €","3,18 €/ud",,,
SUN Detergente Máquina Loiça Pastilhas Classic Limão 32 Un,,,"6,99 €","0,22 €/Lavage",,,
DIA Película Aderente 50M,,,"1,15 €","1,15 €/m",,,
RENOVA Rolo de Cozinha Maxi Absorption Extra XXL (1=3 rolos) 1 Un,,,"1,19 €","1,19 €/ud",,,
CLARIM Sabão 400 g,,,"2,45 €","6,13 €/Kg",,,
SONASOL Bloco Sanitário Blue Active Floral 1 Un,,,"3,18 €","3,18 €/ud",,,
DIA Esfregão Com Esponja 3 un,,,"1,00 €","0,33 €/ud",,,
CIF Spray Ultra Desengordurante 500 ml,,,"1,79 €","3,58 €/l",,,
QUANTO Amaciador da Roupa Concentrado Ouro 76 Lv,,,"4,99 €","0,07 €/Lavage",,,
DIA Papel de Alumínio 30 M,,,"3,25 €","0,11 €/m",,,
DIA Papel Vegetal 15 M,,,"1,95 €","0,13 €/m",,,
DIA LA LLAMA Guardanapos 33 X 33 Brancos 2 Folhas 100 Un,,,"1,29 €","1,29 €/ud",,,
PRONTO Óleo Limpador Líquido Cedro 250 ml,,,"2,69 €","10,76 €/l","3,59 €","14,36 €/l",
RENOVA Guardanapos 2 Folhas Art de La Table Branco 33x33 90 Un,,,"1,39 €","1,39 €/ud",,,
SKIP Detergente Máquina Roupa Líquido Active Clean 46 lv,,,"9,99 €","0,22 €/Lavage",,,
VERNEL Amaciador Roupa Aromaterapia Violeta 76 Lv,,,"3,99 €","0,06 €/Lavage",,,
"SONASOL Lava Tudo Magic Lavanda 1,3 L",,,"2,99 €","2,30 €/l",,,
SONASOL Spray Desinfectante Brilhante 500 ml,,,"4,11 €","8,22 €/l",,,
SKIP Detergente Máquina Roupa Líquido Sensitive 46 lv,,,"9,99 €","0,22 €/Lavage",,,
COMFORT Amaciador Concentrado Roupa Creations Lírios&Morangos 50 Lv,,,"3,29 €","0,07 €/Lavage",,,
SUN Detergente Máquina Loiça Pastilhas AiO Limão 70 Lv,,,"19,99 €","0,29 €/Lavage",,,
AJAX Spray Multiusos Optmial 7 500 ml,,,"3,99 €","7,98 €/l",,,
CIF Spray Multiusos com Lixivia 750 ml,,,"2,49 €","3,32 €/l",,,
COMFORT Amaciador Concentrado Roupa Creations Madressilva&Sândalo 50 Lv,,,"3,29 €","0,07 €/Lavage",,,
AJAX Spray Optimal 7 Multiusos Com Lixivia 500 ml,,,"3,99 €","7,98 €/l",,,
X-TRA Detergente Para Máquina da Roupa Líquido Bali 90 lv,,,"29,99 €","0,33 €/Lavage",,,
X-TRA Detergente Para Máquina da Roupa Líquido Malásia 90 lv,,,"29,99 €","0,33 €/Lavage",,,
PERSIL Detergente Para Máquina da Roupa Portugal Universal Gel 65 lv,,,"12,49 €","0,19 €/Lavage",,,
SKIP Detergente Máquina Líquido Active Clean 80 Lv,,,"16,24 €","0,20 €/Lavage",,,
SCOTCH-BRITE Salva Unhas Ergonómico Duplo Fibra Verde 2 un,,,"2,44 €","1,22 €/ud",,,
MISTOLIN Specialist Óleo de Cedro 360 ml,,,"3,49 €","9,69 €/l",,,
SANYTOL Toalhitas Multiusos Desinfetantes 36 Un,,,"4,99 €","0,14 €/ud",,,
SKIP Detergente Líquido Para Máquina da Roupa Sensitive 80 Lv,,,"16,24 €","0,20 €/Lavage",,,
VILEDA Pano Microfibras Colors 4 Un,,,"4,49 €","1,12 €/ud",,,
SKIP Detergente Máquina Roupa Líquido Sensitive 60 Lv,,,"12,49 €","0,21 €/Lavage",,,
SUPER POP Detergente Manual Limão Verde 1 L,,,"1,99 €","1,99 €/l",,,
FINISH Detergente Máquina da Loiça Pastilhas Limão 65 lv,,,"27,49 €","0,42 €/Lavage",,,
RENOVA Guardanapo Gold Vermelho 40 un,,,"1,99 €","1,99 €/ud",,,
RENOVA Guardanapo Gold Bordeaux 40 un,,,"1,99 €","1,99 €/ud",,,
RENOVA Guardanapo Gold Amarelo 40 un,,,"1,99 €","1,99 €/ud",,,
RENOVA Guardanapo Gold Branco 40 un,,,"1,99 €","1,99 €/ud",,,
RENOVA Guardanapo Gold Azul 40 un,,,"1,99 €","1,99 €/ud",,,
GLADE Vela Honey & Chocolate 1 un,,,"2,49 €","2,49 €/ud","4,29 €","4,29 €/ud",
RENOVA Rolos de Cozinha Olé! XXL (2=4 rolos) 2 un,,,"1,19 €","0,60 €/ud",,,
SKIP Detergente Líquido Máquina da Roupa Sabão Natural 100 lv,,,"14,99 €","0,15 €/Lavage",,,
AIR WICK Recarga Ambientador Eléctrico Lavanda 1 un,,,"3,59 €","3,59 €/ud",,,
LYSOL Spray Desinfetante Casa de Banho 500 ml,,,"4,49 €","8,98 €/l",,,
LYSOL Spray Desinfetante Multiusos Frescura 500 ml,,,"4,49 €","8,98 €/l",,,
LYSOL Limpa Máquinas Desinfetante 250 ml,,,"9,99 €","39,96 €/l",,,
LYSOL Desinfetante Textil Algodão 720 ml,,,"6,99 €","9,71 €/l",,,
RENOVA Rolo de Cozinha Design XXL  1 un,,,"1,89 €","1,89 €/ud",,,
FINISH Limpa Máquina da Loiça Limão 250 ml,,,"5,99 €","23,96 €/l",,,
VILEDA Pano Microfibras Ultra Fresh 2 un,,,"3,99 €","2,00 €/ud",,,
SONASOL Bloco Sanitário Deluxe Jasmim 2 un,,,"6,98 €","3,49 €/ud",,,
SONASOL Bloco Sanitário Deluxe Magnólia 2 un,,,"6,98 €","3,49 €/ud",,,
SONASOL Bloco Sanitário Blue Water Eucalipto 3 un,,,"9,26 €","3,09 €/ud",,,
MISTOLIN Multisuperfícies Lixívia 500 ml,,,"2,24 €","4,48 €/l",,,
XAU Limpa Máquina Roupa Limão 250 ml,,,"3,99 €","15,96 €/l",,,
RENOVA Guardanapos Renova Active Maxi Pack  180 un,,,"1,25 €","0,63 €/ud",,,
LYSOL Spray Desinfetante Multisuperficies 400 ml,,,"8,99 €","22,48 €/l",,,
BAYGON Inseticida Spray Rastejantes Baratas e Formigas 400 ml,,,"6,59 €","16,48 €/l",,,
FAIRY Deterne Manual Loiça Ultra Poder Original 325 ml,,,"1,99 €","6,12 €/l",,,
AJAX Spray de Limpeza Desinfetante 500 ml,,,"3,99 €","7,98 €/l",,,
SKIP Detergente Máquina Roupa Cápsulas 3 em 1 Active Clean 42 lv,,,"12,49 €","0,30 €/Lavage",,,
FAIRY Detergente Manual Loiça Jasmim Rosa 340 ml,,,"1,39 €","4,09 €/l",,,
SWIFFER Recargas Húmidas Swiffer 12 un,,,"3,59 €","0,30 €/ud",,,
DUM DUM Insecticida Eléctrico XXL Melgas e Mosquitos 135 Noites 3 un,,,"19,99 €","6,66 €/ud",,,
SURF Amaciador Concentrado Jasmim e Maçã Verde 90 lv,,,"3,49 €","3,49 €/Lavage",,,
SURF Amaciador Concentrado Peónia Azul e Citrus 90 lv,,,"3,49 €","3,49 €/Lavage",,,
SURF Amaciador Concentrado Rosa e Rosmaninho 90 lv,,,"3,49 €","3,49 €/Lavage",,,
"SKIP Desinfetante Roupa 1,2 L",,,"10,29 €","8,58 €/l",,,
DOMESTOS Blocos Sanitários Power 5 Ocean 5 un,,,"13,49 €","2,70 €/ud",,,
SKIP Detergente Máquina Roupa Cápsulas 3 em 1 Active Fresh 42 lv,,,"12,49 €","0,30 €/ud",,,
SKIP Detergente Máquina Roupa Pó Lavanda 66 lv,,,"12,49 €","0,19 €/Lavage",,,
OMO Detergente Máquina Líquido 55 lv,,,"5,99 €","0,11 €/Lavage",,,
AIR WICK Ambientador Difusor Essencial Mist Citrus 1 un,,,"13,19 €","13,19 €/ud",,,
XAU Detergente Máquina Roupa Líquido Frescura de Primavera 62 lv,,,"24,99 €","0,40 €/Lavage",,,
AIR WICK Ambientador Recarga Essencial Mist Citrus 1 un,,,"4,79 €","4,79 €/ud",,,
XAU + VANISH Detergente Máquina Roupa Líquido 50 lv,,,"19,99 €","0,40 €/Lavage",,,
PERSIL Detergente Máquina Roupa Cápsulas Higiene 40 lv,,,"11,24 €","0,28 €/Lavage",,,
PERSIL Detergente Máquina Roupa Cápsulas Universal 40 lv,,,"11,24 €","0,28 €/Lavage",,,
PERSIL Detergente Máquina Roupa Cápsulas Lavanda 40 lv,,,"11,24 €","0,28 €/Lavage",,,
FAIRY Detergente Loiça Manual Ultra Poder Extra Higiene 650 ml,,,"3,45 €","5,31 €/l",,,
Garfos de Madeira 10 un,,,"0,79 €","0,79 €/ud",,,
Pratos de Cartão (23 cm) 20 un,,,"1,19 €","1,19 €/ud",,,
Facas de Madeira 10 un,,,"0,79 €","0,79 €/ud",,,
Colheres de Madeira 10 un,,,"0,79 €","0,79 €/ud",,,
Copos de Cartão (180 ml) 50 un,,,"1,74 €","1,74 €/ud",,,
FINISH Detergente Máquina Loiça Pastilhas Quantum Limão 53 lv,,,"24,99 €","0,47 €/Lavage",,,
XAU Detergente Máquina Roupa Líquido Lavanda 88 lv,,,"29,99 €","0,37 €/Lavage",,,
CIF Detergente de Loiça Concentrado Limão Verde 1 L,,,"1,99 €","1,99 €/l",,,
CIF Detergente de Loiça Concentrado Limão 1 L,,,"1,99 €","1,99 €/l",,,
PERSIL Detergente Máquina Roupa Gel Universal 80 lv,,,"14,99 €","0,19 €/Lavage",,,
