NAME,BRAND,QUANTITY,PRICE,PPU,OLDPRICE,OLDPPU,EAN
DIA Gomas Tubarão Brilho 300 g,DIA,,"1,95 €","6,50 €/Kg",,,
DIA SABOR CHARCUTEIRO Peito de Peru Fatias Finas 100 g,DIA SABOR CHARCUTEIRO,,"1,29 €","12,90 €/Kg",,,
DANONINO Petitdino Morango 6x50 g,DANONINO,,"2,39 €","7,97 €/Kg",,,
DANONINO Petitdino Morango/Banana 6x50 g,DANONINO,,"2,39 €","7,97 €/Kg",,,
NESTLÉ Pacotinho 4 Frutas Para Bebé +6 Meses 90 g,NESTL,,"0,79 €","8,78 €/Kg",,,
DIA SONHOS Gelatina de Morango 6x100 g,DIA SONHOS,,"1,39 €","2,32 €/Kg",,,
NESTLÉ GO FREE Corn Flakes Cereais de Milho sem Glúten 375 g,NESTL GO FREE,,"2,99 €","7,97 €/Kg",,,
NESCAFÉ DOLCE GUSTO Café Ristretto Ardenza (Intensidade 11) 16 Un,NESCAF DOLCE GUSTO,,"5,99 €","0,37 €/ud",,,
BICENTURY Tortitas de Milho Sem Glúten 130 g,BICENTURY,,"1,79 €","13,77 €/Kg",,,
NESTLÉ EXTRAFINO Tablete de Chocolate de Leite sem Glúten 125 g,NESTL EXTRAFINO,,"1,89 €","15,12 €/Kg",,,
NESTLÉ EXTRAFINO Tablete de Chocolate de Leite com Avelãs sem Glúten 123 g,NESTL EXTRAFINO,,"1,89 €","15,37 €/Kg",,,
IZIDORO Salsichas Bockwurst 8 Un,IZIDORO,,"5,59 €","14,15 €/Kg",,,
IGLO Hambúrguer Frango Sem Glúten 4 Un,IGLO,,"3,99 €","16,63 €/Kg",,,
IGLO Hambúrguer Vaca Sem Glúten 4 Un,IGLO,,"3,99 €","12,47 €/Kg",,,
CRUNCH Tablete de Chocolate Nestlé 100 g,CRUNCH,,"1,99 €","19,90 €/Kg",,,
NESQUIK Achocolatado em Pó sem Glúten 390 g,NESQUIK,,"4,29 €","11,00 €/Kg",,,
SICAL Café Torrado Moído Lote Clássico Moagem Fina (Intensidade 10) 250 g,SICAL,,"3,59 €","14,36 €/Kg",,,
DIA SABOR CHARCUTEIRO Chouriço Corrente 200 g,DIA SABOR CHARCUTEIRO,,"1,25 €","6,25 €/Kg",,,
JUNIORSMILE Pasta de Dentes Júnior 100 ml,JUNIORSMILE,,"1,25 €","12,50 €/l",,,
DIA Manteiga Dos Açores 250 g,DIA,,"2,09 €","8,36 €/Kg",,,
DIA Salsichas de Aves Em Frasco 5 Un,DIA,,"1,95 €","4,64 €/Kg",,,
