NAME,BRAND,QUANTITY,PRICE,PPU,OLDPRICE,OLDPPU,EAN
DANACOL Frutos Exóticos 6x100 g,DANACOL,,"3,99 €","6,65 €/Kg",,,
LIMIANO Queijo Flamengo Bola 600 g,LIMIANO,,"6,79 €","6,79 €/ud",,,
GRESSO Leite UHT Meio Gordo 1 L,GRESSO UHT,,"0,89 €","0,89 €/l",,,
BECEL Margarina 400 g,BECEL,,"5,29 €","13,23 €/Kg",,,
PALHAIS Queijo de Cabra Chèvre 180 g,PALHAIS,,"3,99 €","22,17 €/Kg",,,
DAN'UP Iogurte Líquido de Morango 4x155 g,DAN UP,,"2,99 €","4,82 €/Kg",,,
O PRÉMIO DO DIA Mousse de Chocolate 4x60 g,PR MIO DO DIA,,"1,05 €","4,38 €/Kg",,,
PARMALAT Natas UHT Para Bater 200 ml,PARMALAT UHT,,"1,12 €","5,60 €/l",,,
PARMALAT Natas Para Culinária 200 ml,PARMALAT,,"1,12 €","5,60 €/l",,,
DIA DONA MARGARIDA Margarina Girassol 500 g,DIA DONA MARGARIDA,,"2,55 €","5,10 €/Kg",,,
BABYBEL Queijo Mini Rede 6 unidades 120 g,BABYBEL,,"2,12 €","17,67 €/Kg",,,
DIA BIFIDUS Iogurte Líquido Bifidus Cereais 4x160 g,DIA BIFIDUS,,"1,65 €","0,41 €/ud",,,
PRÉSIDENT Queijo Roquefort 100 g,PR SIDENT,,"3,35 €","33,50 €/Kg",,,
LIMIANO Queijo Amanteigado Vaca E Ovelha 450 g,LIMIANO,,"6,19 €","13,76 €/Kg",,,
TERRA NOSTRA Queijo Flamengo Fatias Light 200 g,TERRA NOSTRA,,"2,79 €","13,95 €/Kg",,,
PRÉSIDENT Manteiga Magra 250 g,PR SIDENT,,"2,55 €","10,20 €/Kg",,,
O PRÉMIO DO DIA Arroz Doce 4x130 g,PR MIO DO DIA,,"2,59 €","4,98 €/Kg",,,
MIMOSA Leite UHT Meio Gordo 3x200 ml,MIMOSA UHT,,"1,19 €","1,98 €/l",,,
TERRA NOSTRA Queijo Flamengo Fatias 2x200 g,TERRA NOSTRA,,"5,09 €","12,73 €/Kg",,,
LIMIANO Queijo Flamengo Fatias Light 2x200 g,LIMIANO,,"5,19 €","12,98 €/Kg",,,
LIMIANO Queijo Flamengo Fatias 2x200 g,LIMIANO,,"5,09 €","12,73 €/Kg",,,
DIA O CHOCALHO Queijo Flamengo Fatias 450 g,DIA CHOCALHO,,"3,99 €","8,87 €/Kg",,,
DIA LÁCTEA Natas Uht Para Cozinhar 3x200 ml,DIA CTEA,,"2,45 €","4,08 €/l",,,
"DANONE Iogurte Aroma Morango, Banana E Tutti-Frutti 8x120 g",DANONE,,"1,99 €","2,07 €/Kg",,,
