Nome,Marca,Unidade,Preço Primário,Preço Secundário
Cerveja c/ álcool mini,Super Bock,Pack 15 x 0.20 L,"1,99 €/L","1,99 €/L"
Farinha láctea 5 frutos,PorSi,Embalagem de 500g,"4,49 €","4,49 €/Kg"
Cuecas de incontinência Plus M,Ausonia,Uma embalagem - 9Unidades,"9,99 €","9,99 €/Unidade"
Sidra frutos vermelhos,Somersby,pack 4 x 0.33 l,"1,59 €","3,18 €/L"
Galão,PorSi,16 cápsulas,"3,09 €","24,72 €/Kg"
"Piscina Prateada, Cap.512L",Bestway,Dim.:152X43cm,"2,99 €","2,99 €/Unidade"
Miolo de camarão 50/70,H2Gelo,Embalagem de 250  g,"8,99 €","25,69 €/Kg"
Alimento seco p/ cão raça pequena,PorSi Select,Embalagem de 3kg,"1,15 €/Kg","1,15 €/Kg"
Favas,Programa Origens,1 un = 250 gr  (aprox.),"0,70 €","2,79 €/Kg"
Limpa Estofos de Pele,PorSi,Embalagem de 1 l,"3,99 €","0,80 €/L"
Desodorizante Roll-On Dry Black,Axe,Embalagem de 50 ml,"1,39 €","6,95 €/L"
Balde ecologic,Vileda,1 unidade,"17,00 €","17,00 €/Unidade"
Bolacha torrada 800g 33% grátis,Vieira,Embalagem de 800g,"2,11 €/Kg","2,11 €/Kg"
Barras de cereais fitness crunchy & caramelo,Nestle,Embalagem de 140g,"1,29 €","10,24 €/Kg"
"Fitness granola chocolate, amêndoas e quinoa com 51%...",Nestle,Embalagem de 300 g,"3,45 €","26,74 €/Kg"
Infusão lúcia lima,PorSi,Embalagem de 35 g,"0,79 €","60,77 €/Kg"
Quiche lorraine,Monique Ranou,Embalagem de 400 g,"1,99 €","6,63 €/Kg"
Azeite virgem extra dop trás-os-montes,PorSi Select,Embalagem 750 ml,"3,19 €","4,25 €/L"
Atum em azeite,Ramirez,Embalagem de 120g,"7,08 €/Kg","7,08 €/Kg"
Ameixa Amarela,Fruta da Época,1 un = 250 gr  (aprox.),"0,36 €","2,39 €/Kg"
Café solúvel creme,Delta,Embalagem de 80 g,"14,50 €/Kg","14,50 €/Kg"
Marmelada sem conservantes,PorSi,Embalagem de 500g,"1,09 €","2,42 €/Kg"
