Nome,Marca,Unidade,Preço Primário,Preço Secundário
Aditivo em pó oxi elimina odores,Vanish,Embalagem de 420 g,"3,09 €","3,09 €/Kg"
Sumo florida,Sunny d,"Embalagem de 0,31 l","3,99 €","3,99 €/L"
Estojo cats & flowers,Domédia,1 unidade,"19,90 €","19,90 €/Unidade"
Néctar clássico tutti-frutti,Compal,Embalagem de 1 l,"0,99 €","0,99 €/L"
Gel de Duche Creme Care,Nivea,Embalagem de 750 ml,"6,99 €","9,32 €/L"
Espresso café arábica,PorSi,250 ml,"3,19 €","25,52 €/Kg"
Jarro aluna,Brita,"Cap.: 2,4 L c/ 1 Filtro Incluído","16,00 €","16,00 €/Unidade"
Queijo camembert 45% mg,Páturages,Embalagem de 250 g,"1,69 €","6,76 €/Kg"
Café torrado moído masaka,Sical,Embalagem de 220g,"9,16 €/Kg","9,16 €/Kg"
Batatas fritas lisas originais,Lay's,Embalagem de 282g,"1,06 €","5,73 €/Kg"
Mopa Maxi XXL + 8 Panos,Swiffer,1 unidade,"0,89 €","0,89 €/Unidade"
Loção corporal,Nivea,Embalagem de 400 ml,"12,48 €/L","12,48 €/L"
Vela com número nº 3,PorSi,1 unidade,"0,60 €","0,60 €/Unidade"
Refrigerante sem gás de manga/laran,Joi,"Garrafa de 1,5 l","1,90 €","1,27 €/L"
Vinho DOC Bairrada Branco,Marquês de Marialva,Garrafa de 0.75 l,"11,99 €","15,99 €/L"
Alimento húmido para cão borrego,Pedigree,Embalagem de 300g,"0,75 €","2,50 €/Kg"
Saqueta de puré de fruta | maçã + pêssego + banana +...,PorSi,90 g,"0,74 €","8,22 €/Kg"
Banda térmica alivio dor muscular 29x9cm,PorSi,Embalagem de 2 unidades,"1,69 €","1,69 €/Unidade"
Bolachas com cobertura de chocolate,PorSi,Embalagem de 150g,"0,79 €","5,27 €/Kg"
Folhado de pizza,*,110 g,"0,65 €","0,65 €/Unidade"
10 Hambúrgueres de porco,PorSi,Embalagem de 600g,"2,79 €","8,72 €/Kg"
Zero snack 35 g brownie de chocolate,Prozis,Embalagem de 40g,"0,69 €","1,73 €/Kg"
Manhãzitos® mini,Manhazitos,Embalagem de 84g,"2,05 €","5,13 €/Kg"
Creme de Corpo Ultra Protetor,Corine de Farme,Embalagem de 500 ml,"0,59 €","5,90 €/L"
"Spray depilatório, peles sensiveis",Veet,Garrafa de 150 ml,"10,99 €","73,27 €/L"
Leite de pastagem sem lactose meio gordo,Novacores,Embalagem de 1 litro,"0,78 €","0,78 €/L"
Bolachas com cobertura de chocolate de leite,Oreo,Embalagem de 250g,"0,79 €","4,49 €/Kg"
Perna com Costa,Frango,1 un. = 300 g (aprox.),"1,05 €","2,99 €/Kg"
Edredão 4 estações,TS,260 x 240 cm,"19,99 €","19,99 €/Unidade"
Cera líquida spray,Arbo,embalagem de 500 ml,"3,99 €","0,80 €/L"
Vela em número nº4,PorSi,1 unidade,"0,60 €","0,60 €/Unidade"
Queijo snack gouda,PorSi,Embalagem de 100g,"1,56 €","7,80 €/Kg"
Queijo de vaca curado light amanteigado,PorSi,+/- 550 g,"25,45 €/Kg","25,45 €/Kg"
Gomas beijinhos,PorSi,Embalagem de 300 g,"0,99 €","9,90 €/Kg"
Infusão de camomila,Tetley,Embalagem de 10g,"85,00 €/Kg","85,00 €/Kg"
Limpa carpetes,PorSi,Embalagem de 1 litro,"1,79 €","2,39 €/L"
