Nome,Marca,Unidade,Preço Primário,Preço Secundário
Frutapura pera,Bledina,Embalagem de 4 x 95g,"5,42 €/Kg","5,42 €/Kg"
Bacalhau Graúdo,Bacalhau da Noruega,1 un = 2.5 kg (aprox.),"8,73 €/Kg","8,73 €/Kg"
Guardanapos 2 folhas azul e dourado,PorSi Select,40 unidades,"1,39 €","1,39 €/Unidade"
Lata de Brilho Incolor,Búfalo,Embalagem de 75 ml,"2,75 €","36,67 €/L"
Kiwi 30/36,Programa Origens,1 un = 150 gr (aprox.),"0,22 €","1,09 €/Kg"
Bife de Frango,Frango,Vendido ao peso a partir de 1 kg,"0,94 €","2,69 €/Kg"
Bolachas oreo,Oreo,Embalagem de 440g,"1,49 €","9,68 €/Kg"
Uva Branca sem grainha,Fruta do Dia,Embalagem de 500 g,"0,75 €","2,99 €/Kg"
Água mineral sem gás,Serra de Fafe,Embalagem de 6x0.5l,"1,79 €","1,19 €/L"
Infusão camomila,Cemporcent,Embalagem de 10 unidades,"0,99 €","76,15 €/Kg"
Vinho regional península de setúbal tinto,J.m.f.,Garrafa de 750 ml,"2,59 €","3,45 €/L"
Bolacha leibniz minis choco,Bahlsen,Embalagem de 100g,"10,29 €/Kg","10,29 €/Kg"
Marcadores para colorir,Domédia,embalagem com 12 unidades,"4,29 €","4,29 €/Unidade"
Bolacha shortcake chocolate,Nacional,Embalagem de 180g,"10,00 €/Kg","10,00 €/Kg"
"Elixir bocal, dentes e gengivas",Listerine,Embalagem de 250 ml,"5,99 €","11,98 €/L"
"Chá preto, sem cafeína, 10 saquetas",Tetley,Embalagem de 20g,"41,67 €/Kg","41,67 €/Kg"
Bolachas mini prince recheadas com chocolate,PRINCE,Embalagem de 160 g,"2,35 €","9,40 €/Kg"
"Toalhetes intimos sensitive, 15 unidades",Dystron,Uma embalagem,"2,89 €","2,89 €/Unidade"
Vinho doc douro reserva tinto,Romanisco,Garrafa de 0.75 l,"9,19 €","12,25 €/L"
Café Qalidus XXL,Delta Q,Embalagem com 60 cápsulas,"54,36 €/Kg","54,36 €/Kg"
Desinfetante multissuperfícies,Xanpa,1 litro,"4,48 €/L","4,48 €/L"
"Alimento para peixe, tetramin staple food",Tetra,Embalagem de 250 ml,"10,59 €","42,36 €/L"
